PROLIFIC_PID,game,story,F,O,J,dominant,note
66324dc7cb5ab43fc8b19566,dgkw,bonus,68,45,55,F,dividing bonus with teammate who contributed
6632881510745b90906e90a5,tg,aid,62,30,28,F,deciding whether to share aid with a neighbor who got none
6632a8b08840feed9c8bb1e0,ug,aid,55,45,30,balanced,guilt over sharing approved aid with unapproved neighbor
6633fa4ebe0a692fc1a5f422,tg,bonus,45,30,40,balanced,deciding how to allocate a team bonus
663443d627e6e6a2b787f106,ug,aid,55,45,30,F,dilemma of whether to share aid with a needier acquaintance
6634e03793fb35bb701cb8ea,dgkw,bonus,40,55,30,O,his bonus and his choice to share
6635316958a453da5e2af8b2,ug,bonus,55,15,40,F,deciding how to split a team bonus
663552b6194d2920a06cb1ca,ug,bonus,30,45,25,O,Steve's discretion to keep the whole bonus
66358d404b95112d53513391,dgkw,aid,40,55,25,O,James's hardship and his decision whether to keep the aid or share with Mark
6635ec373cc9a46db56d6832,dglt,aid,40,55,30,O,James's money trouble and the decision to share or keep welfare money
6638bde2d67a5105adb43510,ug,aid,45,40,5,F,government's judgment of who deserved the aid
6638da83dc28920d90c91c6e,dglt,aid,45,55,30,O,James's financial hardship versus neighbor's unmet claim
6638e475d68bb17d90319236,ug,bonus,55,45,40,balanced,choice to keep bonus or share with teammate
6638e56cff7ec033bb449819,ug,aid,45,55,30,O,deciding whether to keep aid or share with neighbor
6639047d6cee07457d9c13dc,dgkw,aid,55,50,40,balanced,deciding whether to keep or share aid with a struggling neighbor
663911a7d0a58901bbe17704,dglt,bonus,62,45,40,F,leader's discretion over dividing a team-earned bonus
66394a85480ce632bd94e2db,ug,aid,30,45,40,balanced,shared hardship but unequal aid outcome
6639d888c4a73e0fb82f08c7,tg,bonus,55,45,40,balanced,choice between keeping bonus or sharing with contributing teammate
663a422b52cb5c270f98f3ff,dgkw,bonus,62,30,40,F,team lead's dilemma over sharing bonus with hard-working teammate
663a5efc3be407346e417ff2,dgkw,bonus,55,40,45,F,deciding whether to share bonus with teammate for a job well done
663a7e441bd46c37e22bc3cb,tg,bonus,30,55,35,O,bonus allocated to Steve with optional sharing
663a7e442f4600c1dc410725,dglt,aid,55,25,15,F,unequal outcome of two applicants for assistance
663a940c35558da3747afed4,tg,bonus,62,30,55,F,deciding how much bonus to share with teammate
663abbbdba44a72dc4dcff77,tg,bonus,45,40,55,J,team success and sharing bonus with teammate
663b904366436f090b4b7704,tg,aid,45,20,25,F,contrast between who qualified for assistance
663cceb7909a43d4d01e0c24,tg,bonus,90,15,35,F,fairness of sharing bonus based on contribution
663cd0756505a5db3b58f951,ug,bonus,78,25,40,F,whether Steve should share bonus with Max who contributed
663e36ac904985495d25393f,ug,bonus,62,30,55,F,sharing bonus with Max who helped earn it
663e3c11c2202f54de9b3b78,dglt,bonus,30,45,55,J,team success and bonus-sharing decision
663e47933f132bb04abc9518,tg,aid,55,45,50,balanced,dilemma of keeping aid versus sharing with a needy neighbor
663e5e89d602aa442c7b2845,dgkw,aid,55,50,30,balanced,dilemma of keeping needed aid versus sharing with struggling neighbor
663f548488a9b23078aca06c,ug,aid,20,75,15,O,arguing James should keep all the money for himself
6640d0ae532fbc1394f8c1dd,dgkw,aid,45,40,35,balanced,deciding whether to share aid with an unhelped neighbor
6640e53eec06606709f75853,dglt,aid,30,55,35,O,his own aid vs. sharing with a struggling neighbor
6641059cdec71f7b7d5a5e2b,dgkw,aid,55,45,30,balanced,James debating whether to share aid with unselected neighbor
66413dffe5ab2f89b2fb3144,tg,aid,55,45,30,balanced,James receiving aid while needy neighbor is denied
664184a2b35e6aa7e4eb89fd,tg,aid,45,45,30,balanced,deliberation between sharing with neighbor or keeping money
6641ac0040962c7786b679ec,tg,bonus,55,30,40,F,Steve deciding whether to share bonus with contributing Max
664361f5205858f7e60f136b,dgkw,aid,55,45,20,balanced,whether to keep all assistance or share with the other applicant
66436e0c091888a5fc85584e,ug,aid,62,30,25,F,guilt over selection and whether to share with the other applicant
6643a03cae7b7a08b496f4f3,dglt,aid,72,20,30,F,contrast between who received and who was denied assistance
6643cfc6878e4f517c10e69c,dglt,bonus,45,30,40,balanced,bonus and option to split with teammate
6643fdd5e4e6b01321ea03c8,dglt,bonus,45,40,35,balanced,framing a keep-vs-share decision about a bonus
6644b750f83b1ad48d9ce14f,tg,bonus,70,0,75,balanced,shared work justifies splitting bonus and future collaboration
6644cd2538b07b2b6aaa4376,dglt,aid,40,55,25,O,deciding whether to keep the aid or share with a needy neighbor
6644cf0a2e641bfd221ac4af,dglt,aid,45,35,30,balanced,whether to share windfall with unselected neighbor
6645f995e0681bc0c887d5a5,tg,aid,40,45,30,balanced,deciding whether to share received aid with a struggling acquaintance
66460653f5ff84967c6ecc7c,dgkw,aid,72,25,40,F,whether to share benefits with the unapproved applicant
66460b6995892ab24ecb191e,tg,bonus,85,5,40,F,fairness of rewarding Max's contribution
66463dbaf44ce1068f9feefd,dglt,aid,45,55,30,O,James's hardship and dilemma over sharing aid with unaccepted neighbor
66463e3ccc2fcde4d3fabf53,dglt,aid,45,55,20,O,dilemma between keeping welfare money or sharing with excluded neighbor
66464516e981d84abaedd8b8,dgkw,aid,45,50,30,balanced,dilemma of whether to share aid with a neighbor who got nothing
6646aa536ff16adfd7903930,ug,aid,55,45,40,balanced,dilemma between keeping aid and sharing with neighbor
66479cbe39361370f0d85484,tg,aid,20,35,30,balanced,"James got aid, neighbor did not"
6647c00aeffe7d5d36e2f847,tg,bonus,62,45,48,F,Steve's choice to keep or share bonus given Max's contribution
6647e47c0e8f4c4cc2b8bcfd,dgkw,aid,55,40,35,F,deciding whether to share windfall with unselected neighbor
6647ef2cb0c5c966bf2cff71,ug,aid,55,30,40,F,deliberating whether to share aid with a denied neighbor
6648b380adcc8b522c401d27,ug,bonus,70,0,55,F,fair sharing of bonus plus future motivation
6648ec830f1455b8280429fa,ug,aid,55,50,30,balanced,dilemma over sharing aid with equally needy neighbor
66496a340a81523c23700b6c,ug,bonus,80,15,40,F,Max's contribution warranting a share
6649a85b84cfe4b5b8a6132e,dglt,aid,40,45,30,balanced,dilemma of sharing awarded assistance vs keeping it
664a5be05bc29332beb2fced,dgkw,bonus,55,40,50,balanced,allocating a team bonus between two hard-working teammates
664b700b38e720bf4c02dfd7,tg,aid,62,30,25,F,deliberating whether to fairly split aid with a needier acquaintance
664b8bef90cdb799d4c4c35d,ug,bonus,55,30,45,F,how the shared bonus should be divided between teammates
664bbf4f8de531a1b150c41f,dglt,aid,45,55,30,O,James's own need weighed against neighbour's claim
664c9ccdfb4921f641e9ff91,dgkw,aid,45,55,30,balanced,dilemma between sharing grant with neighbor and keeping it for own money problems
664d2361dc97bba3c2b8bbab,dgkw,aid,70,20,25,F,ethical dilemma over sharing money with someone who missed out
664d2361dc97bba3c2b8bbab,tg,aid,45,40,20,balanced,sparse framing of a sharing decision
664d2e40c74692f394c62ba5,tg,bonus,30,45,55,J,"team bonus from joint success, with Steve's allocation choice"
664d666c7da22f3bff79fa9e,tg,bonus,55,45,40,F,deciding whether to share a bonus with teammate
664e129e1939c97a18625d36,ug,aid,5,90,8,O,James keeping it all for his own need
664e381ed2536b7b8d8dbbb0,tg,bonus,62,30,45,F,whether to share bonus with a co-worker who also worked hard
664e44e89acc044c2021029b,tg,aid,55,60,30,balanced,James's own need weighed against sharing with the unselected neighbor
664f83b58ec073a2e04abc2e,tg,bonus,55,30,45,F,bonus for exceeding target and choice to share with teammate
6650c46dc4f3ab332602c04b,tg,aid,45,55,30,O,James's financial struggle versus sharing with needy neighbor
6650e2ba4eceb07b4da4a7cd,ug,aid,55,45,25,F,deciding whether to share aid with equally needy neighbor
66519cc7b9f13ec46e94adad,dglt,bonus,62,45,40,F,deciding whether to share bonus given Max's contribution
66522e08062d6f7b7d78eafa,ug,aid,40,45,30,balanced,deciding whether to share windfall with a barely-known neighbor
66522e08062d6f7b7d78eafa,dglt,aid,55,45,25,F,deciding whether to keep or share aid with a needier neighbor
6652489a42a170d6176b29cf,tg,aid,45,40,30,balanced,dilemma over keeping aid vs sharing with declined acquaintance
66524aa2a82e242800be156b,ug,aid,55,45,30,balanced,deciding whether to keep the money or share with a struggling neighbor
66535915cbec1d69819d3933,ug,aid,30,55,25,O,James's financial struggle and his decision about sharing
66535b9a5d1fc48aef77f6f5,dglt,bonus,68,20,45,F,sharing bonus with a deserving contributor
665360f5e203bebaabbe82e6,dgkw,bonus,68,30,55,F,whether to share bonus with contributing teammate
66539d070dd6b120d6278deb,dgkw,aid,55,40,35,F,deliberating whether to share aid with an unapproved acquaintance
6653a0e4a1cb5573cc499967,dglt,aid,55,30,40,F,deciding whether to share approved aid with the rejected neighbor
665480f12371f7e4c321a587,ug,aid,45,55,20,balanced,James's scarcity versus whether to share with his neighbor
665489e116cafb679649c4f5,dglt,bonus,70,35,45,F,acknowledging Max's contribution and deciding how to divide the bonus
6654d7609ef790d13a873880,ug,bonus,68,45,40,F,whether to share the bonus with teammate
6656019bbcdd22bc6736b43b,tg,aid,55,25,40,F,considering sharing aid with friend who got none
66571b37f48632772ecf614e,ug,aid,55,45,30,F,dilemma over sharing windfall with unselected neighbor
6657296c2b6895525a58537b,dglt,bonus,55,45,40,F,moral dilemma over sharing a bonus with partner
66573c811d17794993965781,ug,aid,30,55,25,O,James's own hardship and whether to share his welfare payment
6657711e8946f4ed5f7a08a0,ug,aid,30,55,25,O,internal conflict over keeping aid vs sharing with an acquaintance
6657ab37ba8f20890ac0e52d,dgkw,aid,45,55,40,O,choice to keep aid or share with denied neighbor
6658b143777a6d0ee2bbe97b,dgkw,aid,55,45,25,F,deciding whether to share welfare with a neighbor
6658b161506a8a9c5f1e4b58,dglt,bonus,62,30,45,F,whether Steve should share bonus with Max who contributed
6658b164492864458de19234,ug,bonus,25,30,35,balanced,leader given discretion to allocate a team bonus
6658b181c00bf8747d5c793b,dgkw,bonus,90,5,40,F,everyone deserves a share of the bonus
6658b23d243aa8c198969e40,dgkw,aid,55,50,20,balanced,dilemma of sharing aid with an equally needy peer
6658b2f320f33b713aa253b1,tg,bonus,40,35,45,balanced,team leader deciding whether to share bonus with teammate
6658b2f9550b0dbb2338592e,ug,bonus,55,35,40,F,deciding whether to share a bonus with a teammate
6658b3b6347b527af5f3bad3,tg,bonus,45,40,40,balanced,dilemma over keeping vs sharing a team bonus
6658b5ca5f6a7ef6d4527b29,dgkw,bonus,55,30,70,J,teamwork and splitting bonus with contributing partner
6658b5e9c0f839493f86644b,dglt,bonus,55,30,45,F,deciding whether to share bonus with teammate
6658b68819546bf4a7e5459b,ug,aid,45,55,30,O,James's hardship and whether to share with an unsuccessful neighbor
6658b8079bdcfc7da425e0ec,dgkw,bonus,45,35,50,J,team's joint work and discretionary sharing of bonus
6658c063dd60f6a0b5dcb002,dgkw,bonus,40,55,30,O,Steve deciding whether to keep or share the bonus
6658c6e96600a79b2b5c0741,tg,aid,55,20,45,F,whether Mark deserves money based on closeness of relationship
6658cf093c3b7a255aeae9eb,dglt,aid,45,55,30,O,James's scarcity and dilemma over sharing with needy neighbour
6658d5bd37eb0f2c12697272,tg,bonus,62,30,40,F,deciding whether and how to split the shared bonus
6658de4fbe491c84ceb362ec,dgkw,aid,45,55,30,O,man deciding whether to keep aid or share with unsuccessful neighbour
6658f73b1e17e6eedae554ed,tg,bonus,62,20,45,F,whether to share bonus given Max's contribution
6659d81368f2b090196b9258,ug,aid,68,30,40,F,moral dilemma over neighbor's greater need despite James being selected
6659e899cf67a9763ae1bdbf,dgkw,aid,55,30,45,F,whether to share aid with rejected neighbour
6659f61745db8e16a43bd54d,tg,aid,55,45,20,F,whether to share funding with a struggling acquaintance
6659f640c20a6f66b592e819,ug,bonus,45,40,30,balanced,choice between splitting bonus or keeping it
6659f68fa0c87db18a268875,tg,bonus,68,25,40,F,deciding whether/how to share a bonus with a colleague
665a09aba571ba97019fa7fd,dglt,aid,45,40,30,balanced,whether to share aid with an unsuccessful neighbour
665a0b36c79e6bed8c56c42f,dgkw,bonus,40,45,35,balanced,bonus kept for self vs split with teammate
665a0f420fcf6d77105fe5a9,ug,aid,45,55,30,balanced,dilemma between keeping the aid and sharing with an unselected neighbour
665a220c9a0ccaf12af204a3,ug,bonus,70,45,40,F,whether Steve should share the bonus given both contributions
665a2c1ceb0ce5fb9258aac4,tg,bonus,68,15,55,F,how to divide a team bonus between two contributors
665a369b546c9bcc753c0d7d,ug,bonus,68,45,40,F,deciding whether to share earned bonus with contributing teammate
665a43a934240340dc0fd79f,dgkw,aid,55,45,30,F,dilemma over sharing aid with unapproved neighbor
665abd757f12f824a9fc172d,ug,bonus,45,40,35,balanced,choice to keep bonus or share with teammate
665aff945224bdf82a9ed6e3,dgkw,aid,55,45,30,balanced,deciding whether to share aid with a less fortunate neighbour
665b23cd7b1fe039854a2f13,ug,aid,45,30,40,balanced,dilemma over whether to share welfare aid with a rejected neighbour
665ba5fad0a8c603ab8b5242,tg,bonus,55,15,40,F,deciding how to split a team bonus
665bb3facf3b60004a908818,tg,aid,45,40,30,balanced,deciding whether to share aid with a struggling neighbor
665c195f916ba5d4eb3b2807,dglt,aid,55,45,30,F,dilemma over whether to share help with a neighbour
665c2d0fb795187f35e03d22,ug,bonus,90,10,35,F,how bonus should be fairly split given Max's contribution
665ca5c19424301a3658f79c,dglt,aid,55,35,30,F,dilemma over sharing aid with equally needy neighbor
665cbb56d9ecb20564b9b607,dgkw,bonus,55,45,40,F,deciding whether to share a bonus with teammate
665cffa294d28913423afcfd,dgkw,bonus,55,45,40,balanced,eligibility for full bonus versus option to share with teammate
665d12a2ff49fcf75675540c,dgkw,bonus,45,40,40,balanced,discretion to share team bonus with Max
665d355ffadca0d8dcccd492,tg,aid,55,35,45,F,sharing received help with another out of generosity
665dccea1d994deb86673695,ug,bonus,75,0,60,F,equal split justified by joint work
665e13453c02a3bddea07cfd,tg,aid,45,40,30,balanced,deciding whether to share windfall with unlucky neighbour
665e313a25cb5f40960dcc3e,tg,bonus,55,30,45,F,whether to share bonus with teammate who contributed
665e336f3cdc13e3621fb189,ug,aid,55,50,30,balanced,dilemma of keeping money versus sharing with unsuccessful applicant
665e796eea7bed4bf74d34fc,ug,aid,45,40,35,balanced,James's aid vs. neighbor's unmet need and whether to share
665ee0800a4d97ea0026ff34,dglt,bonus,45,40,35,balanced,framing the choice to keep bonus or share with teammate
665f1d07718fd2f868db3aa9,dglt,bonus,68,30,55,F,whether Steve should share the bonus with his teammate
665f4a8236d81b9f154a1b08,dgkw,bonus,85,15,45,F,desert-based bonus split by responsibility and contribution
665f576edb50781ca18a8361,ug,bonus,70,40,55,F,whether Max deserves a share of the bonus
665f5996311028ec49e7aef7,dglt,bonus,45,55,25,O,Steve's hard work and deserved bonus versus sharing with teammate
665f5b11085e3574cdc7cde3,dgkw,bonus,30,45,25,O,Steve's earned bonus and the option to share
6660adc22e2da801df89f508,tg,bonus,78,5,70,F,sharing reward fairly given Max's contribution to team success
666182516b3e1f1fdb4f345a,tg,bonus,45,40,35,balanced,framing the keep-or-share decision without leaning either way
6661b3bccfa516ea302f4556,tg,aid,45,30,40,balanced,whether to share received assistance with a rejected acquaintance
66620c76f6468a49ccbfa083,tg,aid,62,20,40,F,deciding whether to share aid with unselected neighbour
66622935ce91684220fcdca0,tg,aid,30,40,20,O,"James holds the fund, deciding whether to share"
666272fcedf2850ab9824b47,ug,aid,45,55,30,O,own hardship and whether to share aid with a struggling acquaintance
6662f201ccf41c36e7408562,dglt,bonus,62,45,40,F,weighing whether to share bonus given Max's contribution
666312108dab14d3494560c2,ug,bonus,55,45,30,balanced,receiving whole bonus with option to share
6663280c2bf7813f021b53d7,tg,aid,62,45,40,F,moral dilemma of sharing aid with an equally needy neighbor
66632c96e56c2cc87923bf78,ug,aid,30,45,25,O,shared hardship but only one received aid
666332bdc5b6f8765b5e62f2,dglt,aid,45,55,30,balanced,deciding whether to keep or share scarce benefits with a struggling neighbour
66635bba3a9f49a2dd23cac3,tg,bonus,72,8,55,F,how to fairly share bonus with team and Max
66635c83f5efa5f9a9ea12eb,ug,bonus,72,30,45,F,whether to share bonus given Max's contribution
