StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_CHOICE,P1_ID,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-21 18:51:57,2026-04-21 18:57:26,0,,100,329,1,2026-04-21 18:57:27,R_7EygHOTAh7qZ8CL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.93,0,0,0,2.008,0,11.534,13.02,14.609,2,"Given that i know the original price each product goes for, i sent that amount because i see it as sufficient enough profit made by the data producer.",5.853,11.904,13.358,3,0,8,69e3e72851f5d2f7ef68cb6d,69e7c7472a035121f67e2597,69e773e81779eeec606ecf09,10,"Given that i know the original price each product goes for, i sent that amount because i see it as sufficient enough profit made by the data producer.",,6,69e512bc43ef52d9ccd51b0f,3,3,1,
2026-04-21 18:50:03,2026-04-21 18:57:48,0,,100,464,1,2026-04-21 18:57:48,R_3KkzepRVvZ8WnWR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.152,0,0,0,2.006,0,17.234,27.562,29.27,5,to be able to understand the perspectives on the different views of this course,5.978,8.255,10.217,3,0,7,6985fc269e9f13d1e37cf5bb,69e7c6d087bb5847da3914b9,69e773e81779eeec606ecf09,11,to be able to understand the perspectives on the different views of this course,,6,604516dcb387435f27f3ed6f,4.5,1.5,1,
2026-04-21 18:54:56,2026-04-21 18:58:00,0,,100,183,1,2026-04-21 18:58:00,R_5am2MPVzedm7EXF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.119,0,0,0,2.008,0,5.118,5.118,6.902,1,I wanted to keep a good amount for myself but still share some back,7.726,7.726,8.4,1,0,8,698f863cc4d81018c3bcdacd,69e7c7f170970e725dcb54d7,69e773e81779eeec606ecf09,4,I wanted to keep a good amount for myself but still share some back,,4,69b868eee07db803746fcdd3,2,4,1,
2026-04-21 18:54:15,2026-04-21 18:58:01,0,,100,225,1,2026-04-21 18:58:01,R_1cnNMeq5nALEDON,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.096,0,0,0,2.035,0,12.748,35.398,36.087,5,I am curious of the outcome,10.947,10.947,11.923,1,0,5,5f054612945c5584be475507,69e7c71ca9e7ae4f8d10f868,69e773e81779eeec606ecf09,13,I am curious of the outcome,,6,6685b4254c3959aba771cecd,3,3,1,
2026-04-21 18:53:01,2026-04-21 18:58:01,0,,100,299,1,2026-04-21 18:58:01,R_1TCbPLYu9HIpBss,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.397,0,0,0,2.013,0,8.093,8.093,12.053,1,"They trusted me enough to send that amount, its only fair they get a positive outcome and it's split equally. ",12.015,12.015,14.321,1,0,9,66b3dc1490445aa410abd41e,69e7c70765c6232e9f977d9e,69e773e81779eeec606ecf09,9,"They trusted me enough to send that amount, its only fair they get a positive outcome and it's split equally. ",,6,5a3e3e781950a80001e7b31b,3,3,1,
2026-04-21 18:53:58,2026-04-21 18:58:08,0,,100,249,1,2026-04-21 18:58:09,R_5qmVhbAysU66y4s,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.534,0,0,0,2.024,0,9.29,13.899,15.198,3,I just felt that was the fair share to be given to the broker,13.178,13.178,16.103,1,0,4,69bb584db79dc8377d49053f,69e7c7afad0c504d52008073,69e773e81779eeec606ecf09,5,I just felt that was the fair share to be given to the broker,,3,698e495c1fc8060e7080c7b9,3,3,1,
2026-04-21 18:51:32,2026-04-21 18:58:26,0,,100,414,1,2026-04-21 18:58:26,R_6MtG6vqqobgb8b4,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.891,0,0,0,2.008,0,3.306,11.76,16.853,2,This seemed like a fair amount that was a decent compromise between the two options.,22.578,30.333,35.618,2,0,14,5e4db57893ae5c2101ab3b5e,69e7c729acf9f86f0e2aa030,69e773e81779eeec606ecf09,4,This seemed like a fair amount that was a decent compromise between the two options.,,6,6993d98256f02a37e4ca5464,2,4,1,
2026-04-21 18:49:13,2026-04-21 18:58:35,0,,100,562,1,2026-04-21 18:58:35,R_1k5P8CSOHNKlOkP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.302,0,0,0,2.008,0,76.312,85.261,90.701,2,"Because I feel that my data provider is only in it to win it and not playing to win for both of us. If they had sent the full $6, I would have responded in kind so that we could have received more money.",12.107,13.387,14.876,2,1,3,662957967755ef62e8935d66,69e7c69ff6a2b031bdf23cae,69e773e81779eeec606ecf09,3,"Because I feel that my data provider is only in it to win it and not playing to win for both of us. If they had sent the full $6, I would have responded in kind so that we could have received more money.",,2,69b873a33642dafccedbf38d,3,3,1,
2026-04-21 18:51:18,2026-04-21 18:58:42,0,,100,443,1,2026-04-21 18:58:42,R_7dlIfech981vc2d,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.221,0,0,0,2.011,0,10.589,13.945,15.014,2,I chose to go in the middle because it felt the most fair.,10.874,13.302,14.176,2,1,6,69dd45763d9b1085aa3b3ce5,69e7c71f45eccc75fa692a14,69e773e81779eeec606ecf09,6,I chose to go in the middle because it felt the most fair.,,4,69b9f0c17dbffd132e4614c0,3,3,1,
2026-04-21 18:56:18,2026-04-21 18:58:45,0,,100,147,1,2026-04-21 18:58:46,R_10CHe9XkiDprdoR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.512,0,0,0,2.396,0,6.43,10.018,10.534,3,I chose $4 because it sounded like a good amount to send back. ,3.368,6.419,6.83,4,0,8,6595a9bff754e3013651ec65,69e7c84c57057996da462b9f,69e773e81779eeec606ecf09,4,I chose $4 because it sounded like a good amount to send back. ,,4,69b2419ed46bab3980ca8e64,3,3,1,
2026-04-21 18:53:45,2026-04-21 18:59:14,0,,100,329,1,2026-04-21 18:59:15,R_7hE1hOpy8mvGs34,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.735,0,0,0,2.116,0,8.755,22.324,27.776,3,Because I am still ahead and they also recieved money back,17.923,26.93,38.94,3,0,6,69b092c6a6bfd2b6ff4e9283,69e7c7aca03ea9fe5931803a,69e773e81779eeec606ecf09,3,Because I am still ahead and they also recieved money back,,3,61025a838bcd4dfdb3223c19,3,3,1,
2026-04-21 18:56:22,2026-04-21 18:59:25,0,,100,183,1,2026-04-21 18:59:25,R_6fGMlTOeeDUthLn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.024,0,0,0,2.002,0,6.573,15.373,17.449,3,I felt like they chose the option that gets us both the max amount of money. So i decided to reward them by giving half.,6.599,11.982,13.002,5,1,9,69a5d47bb3bee33beaec43a6,69e7c85031dfde7a68cd0c05,69e773e81779eeec606ecf09,9,I felt like they chose the option that gets us both the max amount of money. So i decided to reward them by giving half.,,6,65ad38a1b4da5762a8907fe5,4,2,1,
2026-04-21 18:54:02,2026-04-21 18:59:44,0,,100,342,1,2026-04-21 18:59:45,R_2ADzUF9RyIvLkhH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.222,0,0,0,2.018,0,18.202,25.75,27.069,3,I gave them back what they would have earned if they had not sold them to me.,30.575,30.575,32.346,1,0,8,5cbcadbe0b073500018c5f73,69e7c7c28f9225a066a201ea,69e773e81779eeec606ecf09,4,I gave them back what they would have earned if they had not sold them to me.,,4,698b3ede29ad2b7fd05fc008,4,2,1,
2026-04-21 18:47:36,2026-04-21 18:59:46,0,,100,730,1,2026-04-21 18:59:46,R_3ev5Pl5jM8DDlex,,,,,,,anonymous,EN,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,1,,5c1c2c51e2d9150001b5737e,69e7c63b98e37ece8087db01,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 18:54:22,2026-04-21 19:00:36,0,,100,373,1,2026-04-21 19:00:36,R_1GUfCkvyDzqVDy6,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.499,0,0,0,2.007,0,18.004,24.267,26.189,3,I figured it would be fair to send the same amount back to the data provider.,14.407,16.791,17.96,2,0,6,666ce2f92aed5d69578ad8ba,69e7c7d598e37ece8087db28,69e773e81779eeec606ecf09,3,I figured it would be fair to send the same amount back to the data provider.,,3,6648c20d6429196c77d342d9,4,2,1,
2026-04-21 18:48:24,2026-04-21 19:00:38,0,,100,734,1,2026-04-21 19:00:38,R_6uJbnhVd5UVDCjn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.784,0,0,0,2.024,0,27.917,27.917,34.372,1,So that it can be multiplied by 3,7.958,7.958,9.917,1,1,8.5,69e29818f3db929fc61fd9bb,69e7c660075814df7c21cdc4,69e773e81779eeec606ecf09,9.5,So that it can be multiplied by 3,,6,580cab86b869700001d71628,5.5,0.5,1,
2026-04-21 18:54:18,2026-04-21 19:00:58,0,,100,400,1,2026-04-21 19:00:59,R_1n7TUJKUsfrostb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.665,0,0,0,2.011,0,8.033,8.033,9.904,1,"I'm sending half of the amount back to the research team, as I believe this is fair.",8.319,8.319,9.876,1,0,3.5,60dd11ad22b5aac3f6255f87,69e7c7c6983b7bcb4a5ee558,69e773e81779eeec606ecf09,2.5,"I'm sending half of the amount back to the research team, as I believe this is fair.",,2,5f2dfc9bcae87215c17d34d4,3,3,1,
2026-04-21 19:01:37,2026-04-21 19:01:46,0,,100,8,1,2026-04-21 19:01:46,R_3Ki9GPGsJOq0zL3,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,0,,69d098af50134fc89c39c919,69e7c980fb23d351a5b5f8db,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 18:59:05,2026-04-21 19:02:23,0,,100,197,1,2026-04-21 19:02:23,R_3bTcJZW9x8urrFm,,,,,,,anonymous,EN,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,1,,5ec7ec01fc75cf27b5dd16ee,69e7c8f3c6efc66fe07de8ad,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 18:56:01,2026-04-21 19:02:32,0,,100,391,1,2026-04-21 19:02:32,R_5dowTdi8s5UCN8m,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.281,0,0,0,2.112,0,11.672,11.672,13.25,1,I feel that this amount should be split evenly between the 2 participants. I feel what was sent to the broker should then be split evenly when the final amount has been given.,6.698,7.937,8.804,2,1,6,6729755f9a2fac886980e7c1,69e7c8388964e9001103244a,69e773e81779eeec606ecf09,6,I feel that this amount should be split evenly between the 2 participants. I feel what was sent to the broker should then be split evenly when the final amount has been given.,,4,69dbdc978984c958f774a9b7,3,3,1,
2026-04-21 18:55:38,2026-04-21 19:02:39,0,,100,421,1,2026-04-21 19:02:39,R_3El2TQuFycUxWQp,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.931,0,0,0,2.113,0,91.354,99.303,99.697,2,i am greedy and want more money.,3.982,5.708,6.264,3,0,15,606604f1ca47696cf97529c0,69e7c7f9302444585708c596,69e773e81779eeec606ecf09,0,i am greedy and want more money.,,5,69d9e8d9b6ef65d74e43aeb3,6,0,1,
2026-04-21 18:51:35,2026-04-21 19:03:18,0,,100,702,1,2026-04-21 19:03:18,R_7rjkF03J6gpKNMd,,,,,,,anonymous,EN,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,1,,663230c49c03d1591ce2b92b,69e7c6a6d1e5fab8dd595c32,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 18:56:08,2026-04-21 19:03:19,0,,100,431,1,2026-04-21 19:03:20,R_5dGSICDqDgxOKdG,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.049,0,0,0,2.003,0,3.342,8.498,10.83,2,I feel half of what I received made the most fair sense,7.232,7.232,8.752,1,1,9.5,69e2af532f5434b9d569d19c,69e7c842d4f596b94af3c747,69e773e81779eeec606ecf09,8.5,I feel half of what I received made the most fair sense,,6,698b363c9e1341a1cc7874de,4,2,1,
2026-04-21 18:59:47,2026-04-21 19:03:38,0,,100,231,1,2026-04-21 19:03:38,R_7MFIxlBwPZycsmf,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.232,0,0,0,2.115,0,10.032,11.415,19.759,2,I chose 1 dollar because I felt it was fair. ,6.075,6.075,8.834,1,0,2,69d2b01f9bb98f5fac21df9d,69e7c91bcff5d7c947bacf9b,69e773e81779eeec606ecf09,1,I chose 1 dollar because I felt it was fair. ,,1,68110949a2c450037f0304be,3,3,1,
2026-04-21 18:59:04,2026-04-21 19:03:51,0,,100,286,1,2026-04-21 19:03:52,R_753CaSwrNq70vh7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.983,0,0,0,2.024,0,18.614,24.087,31.196,3,honestly I really need the money. if I was in a better state currently I would have likely sent the full $12 back.,14.298,16.255,18.822,3,0,11,69a88548792598d4f916b11d,69e7c8eca58d12bcfa177516,69e773e81779eeec606ecf09,1,honestly I really need the money. if I was in a better state currently I would have likely sent the full $12 back.,,4,69e159429fc597bdf586ca73,5.5,0.5,1,
2026-04-21 18:50:49,2026-04-21 19:03:55,0,,100,786,1,2026-04-21 19:03:55,R_3o499JvtR7CQb3b,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.046,0,0,0,2.018,0,13.175,34.202,37.08,5,I wanted to have one more dollar than them.,9.606,13.98,19.848,3,0,5,69e16823072b792b2cd39d12,69e7c700ba3c14d6900aee0e,69e773e81779eeec606ecf09,4,I wanted to have one more dollar than them.,,3,695bb5d38114e520f22270a8,4,2,1,
2026-04-21 18:59:53,2026-04-21 19:04:27,0,,100,274,1,2026-04-21 19:04:28,R_7S6KokEuji5DnGM,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.8,0,0,0,2.003,0,11.723,11.723,14.982,1,I gave back what they gave me. and I kept the profit,5.773,5.773,6.474,1,1,3,6648ec830f1455b8280429fa,69e7c924d5d05fc12d11f54a,69e773e81779eeec606ecf09,1.5,I gave back what they gave me. and I kept the profit,,1.5,6667ccc61b0989bff9d014d6,3.5,2.5,1,
2026-04-21 19:01:01,2026-04-21 19:04:40,0,,100,219,1,2026-04-21 19:04:40,R_8PnAmHFyNhJAwJa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.459,0,0,0,2.109,0,8.391,15.991,18.081,3,"The data provider sends me 2$ and i recieve 6 dollars, therefore if i send them 2.50$ back they make a good profit and i also profit.",8.256,9.681,10.419,2,0,3.5,5a36d3315a83ff00015adfc7,69e7c967e4a5b15d10b36c14,69e773e81779eeec606ecf09,2.5,"The data provider sends me 2$ and i recieve 6 dollars, therefore if i send them 2.50$ back they make a good profit and i also profit.",,2,69ce797b0fda54134367feeb,3.5,2.5,1,
2026-04-21 19:01:36,2026-04-21 19:05:20,0,,100,223,1,2026-04-21 19:05:20,R_3qQGGCRctGuD6BL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.887,0,0,0,2.019,0,16.48,16.48,21.179,1,I think it was a balanced/fair amount to choose for the both of us.,12.903,26.748,30.366,2,0,8,670453b0d93209a1e156916d,69e7c989f5527129fcf0954a,69e773e81779eeec606ecf09,7,I think it was a balanced/fair amount to choose for the both of us.,,5,5fde4292a4d8245990ada5bc,5,1,1,
2026-04-21 18:44:24,2026-04-21 19:06:08,0,,100,1304,1,2026-04-21 19:06:08,R_584dkvSMu36008x,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.726,0,0,0,2.006,0,9.876,14.731,15.823,3,"more for me, I assume the other person is gonna do this as well",8.654,8.654,10.589,1,1,8,5f0e22459d1d4a135f9990ba,69e7c58346fc254ad9c63ccb,69e773e81779eeec606ecf09,1,"more for me, I assume the other person is gonna do this as well",,3,5f45882f55090e1a65935ffd,5,1,1,
2026-04-21 18:53:41,2026-04-21 19:06:12,0,,100,750,1,2026-04-21 19:06:12,R_3I731AKsylxLtSm,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.122,0,0,0,2.014,0,221.724,228.324,229.348,3,I wanted to give the other person something. I am broke and I need money. So I took ost of it and I hope the other person does not get mad. ,1.335,1.335,2.338,1,0,13,66bfe2f6eefa90ef710fb3c3,69e7c7ae4173d84a178809a0,69e773e81779eeec606ecf09,0.5,I wanted to give the other person something. I am broke and I need money. So I took ost of it and I hope the other person does not get mad. ,,4.5,5b6dbb955729b200016a53d7,5,1,1,
2026-04-21 19:01:43,2026-04-21 19:07:22,0,,100,338,1,2026-04-21 19:07:22,R_1D8FKOpli26E8jO,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.471,0,0,0,2.007,0,14.453,28.673,30.319,3,It's fair to send half back I'm someone who believes in fairness ,8.948,9.407,11.706,2,0,6,63d4409d5b0e57d3d3a3819d,69e7c9914193a8f00c798687,69e773e81779eeec606ecf09,6,It's fair to send half back I'm someone who believes in fairness ,,4,63c5869714c648472e253347,3,3,1,
2026-04-21 19:06:12,2026-04-21 19:07:22,0,,100,69,1,2026-04-21 19:07:22,R_7Dh2K0gDPmK9IjL,,,,,,,anonymous,EN,,,,1,,,,,,,,,,,,,,,,,,,,,0,,69dff98e2ae67e9ed4bfd49b,69e7ca92f6f236f3ac927138,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 19:00:48,2026-04-21 19:07:29,0,,100,401,1,2026-04-21 19:07:30,R_1EuGcIRmJywumdS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.585,0,0,0,2.008,0,12.113,21.033,30.765,3,I thought about the math and tried to make it equal.  Thus we both get $5.  ,12.657,12.657,14.07,1,0,5,668f18516826b7151ab685b3,69e7c958990521d36ddb0010,69e773e81779eeec606ecf09,1,I thought about the math and tried to make it equal.  Thus we both get $5.  ,,2,5ba89b1b4a16920001d4582b,5,1,1,
2026-04-21 19:06:35,2026-04-21 19:08:37,0,,100,121,1,2026-04-21 19:08:37,R_3sdKeff45vuhXU4,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.123,0,0,0,3.834,0,6.028,7.332,8.015,2,I didnt think there was much left to share,3.828,3.828,4.575,1,0,1.5,5dd3205a523df033442e19da,69e7cab6042b4e11f8802ada,69e773e81779eeec606ecf09,0,I didnt think there was much left to share,,0.5,64d52f6f30852f26223d1e84,5.5,0.5,1,
2026-04-21 19:06:01,2026-04-21 19:09:27,0,,100,205,1,2026-04-21 19:09:28,R_33eIMWvb8IcD0Yf,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.286,0,0,0,2.008,0,6.839,8.655,19.446,3,It's half of the total so we're splitting evenly.,4.425,4.425,5.78,1,0,6,6506fa27874840aedf48166c,69e7ca8d6f6efaba5d1f5fac,69e773e81779eeec606ecf09,6,It's half of the total so we're splitting evenly.,,4,5f300bc5ad7a2d42181effbc,3,3,1,
2026-04-21 19:05:59,2026-04-21 19:09:48,0,,100,229,1,2026-04-21 19:09:48,R_3Gnpz6hbYXbvg65,,,,,,,anonymous,EN,1,,,1,1,3,3,,,,,,,,,,,,,,,,,,1,,69a26ca7254273cdad33b66e,69e7ca8d6ee344add5649faa,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 19:04:35,2026-04-21 19:10:05,0,,100,329,1,2026-04-21 19:10:05,R_8KCQioGYd4Te7LY,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.047,0,0,0,2.117,0,20.282,20.282,21.799,1,Because I am the broker and i can get 3 times what I sell on so if i understood this correctly it was best to not send any back to the data provider and to sell onwards. I may have misunderstood this though!! Apologies if i did.,10.121,11.004,11.773,2,0,6,682ce21b165a9eceeaa944c1,69e7ca3c21558bb1685ab6a9,69e773e81779eeec606ecf09,0,Because I am the broker and i can get 3 times what I sell on so if i understood this correctly it was best to not send any back to the data provider and to sell onwards. I may have misunderstood this though!! Apologies if i did.,,2,5f8eaa9104da0901b1eaa006,6,0,1,
2026-04-21 19:08:28,2026-04-21 19:10:37,0,,100,129,1,2026-04-21 19:10:37,R_8fFhFjTBzHauwDf,,,,,,,anonymous,EN,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,604212ef8ec25401e1fcb4e7,69e7cb2731152c3ee4b5381d,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 19:07:58,2026-04-21 19:11:04,0,,100,185,1,2026-04-21 19:11:04,R_3SgofrEpXCr5Rnz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.606,0,0,0,2.009,0,21.932,25.11,26.732,2,"The reason I didn't make it in the middle, but a little back is because I can decide how much they receive. It's better than giving them nothing. Plus I make more than them, three times! BUT, I'm generous enough to give you an amount that's good for them and me",9.573,9.573,10.052,1,0,8,6009a44e7fcfa0016fe05284,69e7cb0ad11f42e4f0cf0dcb,69e773e81779eeec606ecf09,4,"The reason I didn't make it in the middle, but a little back is because I can decide how much they receive. It's better than giving them nothing. Plus I make more than them, three times! BUT, I'm generous enough to give you an amount that's good for them and me",,4,5ddbd6e518beb6b1e1de0326,3,3,1,
2026-04-21 19:03:22,2026-04-21 19:11:20,0,,100,478,1,2026-04-21 19:11:20,R_6LYysQ7h8D5eUn3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.01,0,0,0,2.004,0,7.878,8.582,10.873,3,He gets his money back that he sent. ,4.124,5.884,6.727,2,1,1,60ff0521c12dee27a3e65e98,69e7c9f54b0603a0bb83fbad,69e773e81779eeec606ecf09,0.5,He gets his money back that he sent. ,,0.5,69bd8d6377d607f072ff5787,4,2,1,
2026-04-21 19:08:55,2026-04-21 19:11:36,0,,100,160,1,2026-04-21 19:11:37,R_7ptKuk6xWRp6ikl,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.902,0,0,0,2.107,0,3.441,20.758,21.43,3,I feel like this was the most fair option to choose. ,8.436,8.997,9.813,2,1,8,63268ad93b6ecc1acf782a21,69e7cb2f257d67ce715d1521,69e773e81779eeec606ecf09,4,I feel like this was the most fair option to choose. ,,4,67004ddaad05ad48791d8803,6,0,1,
2026-04-21 19:06:56,2026-04-21 19:13:30,0,,100,393,1,2026-04-21 19:13:30,R_8CpwNttXhP0O7Nj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.599,0,0,0,2.013,0,29.458,55.241,61.764,3,I initially thought to send $3 back to match what they sent but then I thought that was potentially avoiding future profits so decided to double what I sent back,13.631,13.631,15.42,1,0,3,665de25c0fd848aca86e06e0,69e7cac86f6efaba5d1f5fb1,69e773e81779eeec606ecf09,6,I initially thought to send $3 back to match what they sent but then I thought that was potentially avoiding future profits so decided to double what I sent back,,3,69a5eca5c8c23330a3226a52,2,4,1,
2026-04-21 19:09:19,2026-04-21 19:13:35,0,,100,255,1,2026-04-21 19:13:35,R_5tsxzLGoJZ6ZJ1l,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.586,0,0,0,2.005,0,3.688,7.786,11.741,2,I chose that amount because it's fair.,2.467,7.484,8.143,2,0,3,69b9f5c54a5ec695873f66af,69e7cb5aa31895ff3d5ab26c,69e773e81779eeec606ecf09,3,I chose that amount because it's fair.,,2,5c936c09e2d9fb0001386b03,3,3,1,
2026-04-21 19:10:19,2026-04-21 19:13:38,0,,100,199,1,2026-04-21 19:13:38,R_3P4NDnGvIhubyVr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.235,0,0,0,2.011,0,1.422,7.124,8.148,4,"I feel it is a fair amount to give, without me loosing too much.",22.785,22.785,23.914,1,0,14,5d1c364ec2696c0019647629,69e7cb940f15dc22b6a98d51,69e773e81779eeec606ecf09,4,"I feel it is a fair amount to give, without me loosing too much.",,6,5f933255e25f2b0e6f794a54,4,2,1,
2026-04-21 19:06:11,2026-04-21 19:13:49,0,,100,457,1,2026-04-21 19:13:49,R_7eV7IwJukKuTKli,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.633,0,0,0,2.007,0,20.152,27.395,29.081,5,I sent back $9 since it was exactly half of the total from $18. I felt this was the most fair and equal amount for both of us,15.085,45.42,57.738,2,0,9,68c97fefc771fe12d5da1ef4,69e7ca9bddb2d61a3bc615b6,69e773e81779eeec606ecf09,9,I sent back $9 since it was exactly half of the total from $18. I felt this was the most fair and equal amount for both of us,,6,64151f08bb5879eb3a22d82b,5,1,1,
2026-04-21 19:10:39,2026-04-21 19:14:14,0,,100,215,1,2026-04-21 19:14:15,R_5g0JNxHQjhaYNIx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.46,0,0,0,2.005,0,21.465,22.289,22.62,2,I chose this amount simply because it was half of what I had received and made the most sense to me to do.,6.299,6.299,7.139,1,0,4.5,69a22b22607f31e36b4c42fc,69e7cba8622e0ecac2afb0cb,69e773e81779eeec606ecf09,4.5,I chose this amount simply because it was half of what I had received and made the most sense to me to do.,,3,6004d426710b3c300a1259ee,3,3,1,
2026-04-21 19:08:36,2026-04-21 19:15:44,0,,100,427,1,2026-04-21 19:15:44,R_8Nwvny0PsjhoAfh,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.448,0,0,0,2.008,0,11.046,11.046,15.474,1,"Because I dont know the other person, so  I am looking out for myself.",12.597,12.597,19.928,1,0,12,5fb3d0c3f2ff18016df4934d,69e7cb29842be4db5d9f2e4b,69e773e81779eeec606ecf09,0,"Because I dont know the other person, so  I am looking out for myself.",,4,665990d77206343f142e900b,6,0,1,
