StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q212,Q213,Q214,Q215,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q217,Q218_First Click,Q218_Last Click,Q218_Page Submit,Q218_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q219,Q220,Q221,Q222,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,hp_kw_4,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,reasons,attention_check,collect_hp,Q_DataPolicyViolations
2025-12-03 17:16:33,2025-12-03 17:24:38,IP Address,,100,485,True,2025-12-03 17:24:38,R_2YQdygWUBPv6Ao2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.016,0,"Transferring $0 to the other participant is similar to not even having to consider sharing in the first place, such like when I was at school and was paying for lunch. That money was mine and mine only.","Transferring -$4 is similar to taking something that wasn't mine to begin with. For instance, when you're younger and don't want to play with a toy but you see someone else has it, and now you want it for yourself.","In this situation, I'd be taking a loss of $2, leaving myself with $6 and the other participant with $6. This seems fair. This reminds me of having to share sweets equally amongst my siblings.","In this situation, I'd be taking a loss of $4, leaving myself with $4 and the other participant with $8. This is similar to when you are self-sacrificial, e.g., giving your SO the bigger slice of pizza even though you want it.",16.351,16.351,24.551,1,"I chose to send $2 instead of taking the money. The reason being it's the most fair in this situation, we both leave with $6 in the end. I chose this because I would like to hope that the other participant would see this is the fairest option out of them all. We're both on prolific for a reason, so why should I be the one to take that away from someone else?",0,0,0.211,0,,,,,,,,,,,,,,,,,,23,No,,0,6,67785cef31ee995e28d95c29,6930706a9119b98902cefb21,69305acf8b80cc2e2af7b865,lt,2,$0,'-$4,$2,$4,$0,$4,$8,$6,"Transferring -$4 is similar to taking something that wasn't mine to begin with. For instance, when you're younger and don't want to play with a toy but you see someone else has it, and now you want it for yourself.","Transferring $0 to the other participant is similar to not even having to consider sharing in the first place, such like when I was at school and was paying for lunch. That money was mine and mine only.","In this situation, I'd be taking a loss of $2, leaving myself with $6 and the other participant with $6. This seems fair. This reminds me of having to share sweets equally amongst my siblings.","In this situation, I'd be taking a loss of $4, leaving myself with $4 and the other participant with $8. This is similar to when you are self-sacrificial, e.g., giving your SO the bigger slice of pizza even though you want it.",,,,,"I chose to send $2 instead of taking the money. The reason being it's the most fair in this situation, we both leave with $6 in the end. I chose this because I would like to hope that the other participant would see this is the fairest option out of them all. We're both on prolific for a reason, so why should I be the one to take that away from someone else?",1,1,
2025-12-03 17:22:10,2025-12-03 17:24:40,IP Address,,100,149,True,2025-12-03 17:24:40,R_2789w9vKuckci5f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.122,0,,,,,6.848,9.781,11.201,3,having half each seems the fairest option.,0,0,0.223,0,38,Yes,25,0,6,63d13ca3a2e69ec8e19569f2,693071293256d803dee066cf,69305acf8b80cc2e2af7b865,kw,6,$4,$2,$0,'-$4,$4,$8,$0,$6,,,,,,,,,having half each seems the fairest option.,1,0,
2025-12-03 17:19:11,2025-12-03 17:24:41,IP Address,,100,330,True,2025-12-03 17:24:41,R_6qT1OKlHVbaDLxf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.008,0,This is an unequal allocation so I find it similar to giving money to a child - they get a smaller part of the entire package. ,This is an equal allocation - i find it similar to giving to your partner. Equal partnership so equal pay. ,This is an unequal allocation and you are giving more than taking. This is similar to a church situation where you decide to be generous giving more money than you take. ,This is a greedy situation - Very much like the grinch - which takes only for themselves. ,4.81,7.044,11.184,2,"In this case, the work was the same - so the allocation should be the same. If one partner did more or less then the allocation would reflect that transfer. Taking all the money would be greedy and although some would go that way - I disagree with it. ",0,0,0.208,0,49,Yes,50,0,6,5fb5f30ab74f4b20cdd41ec1,69307107feaaeba9319a89f2,69305acf8b80cc2e2af7b865,kw,6,$2,$4,$0,'-$4,$4,$6,$8,$0,,,,,This is a greedy situation - Very much like the grinch - which takes only for themselves. ,This is an unequal allocation so I find it similar to giving money to a child - they get a smaller part of the entire package. ,This is an equal allocation - i find it similar to giving to your partner. Equal partnership so equal pay. ,This is an unequal allocation and you are giving more than taking. This is similar to a church situation where you decide to be generous giving more money than you take. ,"In this case, the work was the same - so the allocation should be the same. If one partner did more or less then the allocation would reflect that transfer. Taking all the money would be greedy and although some would go that way - I disagree with it. ",1,1,
2025-12-03 17:20:14,2025-12-03 17:24:45,IP Address,,100,270,True,2025-12-03 17:24:45,R_8Puq8zYYGAPRxv8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.01,0,,,,,32.001,35.55,37.927,2,Because it is fair that we both start with the same amount,0,0,0.212,0,,,,,,,,,,,,,,,,,,52,Yes,20,0,6,59995d926c165e000113fb21,693070b2178adc05b3c00b13,69305acf8b80cc2e2af7b865,lt,2,$4,$2,'-$4,$0,$4,$6,$0,$8,,,,,,,,,Because it is fair that we both start with the same amount,1,0,
2025-12-03 17:21:50,2025-12-03 17:25:07,IP Address,,100,196,True,2025-12-03 17:25:08,R_8ezyFeAjMRjJJBj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.018,0,,,,,10.499,23.801,32.925,8,"I wanted to maximise the amount I had, so didn’t want to transfer any to the person I was matched with (even if this was a bit unfair and greedy of me!) but I felt bad about potentially taking their bonus, so opted to transfer nothing, but also not to take anything from them. ",0,0,0.214,0,,,,,,,,,,,,,,,,,,37,Yes,11,0,8,5c5223b42b580800011825e3,693071a5fa490d077238e80a,69305acf8b80cc2e2af7b865,lt,0,$0,$4,$2,'-$4,$4,$6,$0,$8,,,,,,,,,"I wanted to maximise the amount I had, so didn’t want to transfer any to the person I was matched with (even if this was a bit unfair and greedy of me!) but I felt bad about potentially taking their bonus, so opted to transfer nothing, but also not to take anything from them. ",1,0,
2025-12-03 17:14:30,2025-12-03 17:25:16,IP Address,,100,646,True,2025-12-03 17:25:17,R_2E0ti8kUlTTbKw1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.013,0,This would be like receiving a salary and then paying most of it out in rent as you receive a certain amount but by the time you have paid your rent the landlord has more of your salary than you have and you are left with the smaller amount to live off. It feels quite unfair.,"This would be like an older sibling being given an amount of money for the two of you to share on a day out and them taking more of it on the basis that they're older so need more spending money for bigger ice creams, more expensive funfair rides etc. It would feel unfair to the younger sibling although sometimes it might be fair as they might both have the same number of rides or ice creams etc.",This could be when you have something and keep it for yourself even though it would be fair to share. It could be like a couple in a relationship when one partner keeps all of the money they inherit from a relative. It could be argued that this is okay as it was left to them but the other partner could feel it is unfair. ,"This would be like splitting something with a sibling, when you are told to split it as fairly as possible. For instance if a grandparent left money with your mother for holiday spending and it was split fifty fifty. This feels fair to both of you. ",3.054,7.604,10.081,4,This would be the fairest allocation as you both get the same amount. I would hope that the other participant would see it this way as well and choose to transfer the same amount back to me. ,0,0,0.211,0,60,No,,0,6,5acddd6cfa3b4e000173db88,69306fed41d1832c207e8de9,69305acf8b80cc2e2af7b865,kw,6,$0,$2,'-$4,$4,$8,$4,$0,$6,,,,,This could be when you have something and keep it for yourself even though it would be fair to share. It could be like a couple in a relationship when one partner keeps all of the money they inherit from a relative. It could be argued that this is okay as it was left to them but the other partner could feel it is unfair. ,"This would be like an older sibling being given an amount of money for the two of you to share on a day out and them taking more of it on the basis that they're older so need more spending money for bigger ice creams, more expensive funfair rides etc. It would feel unfair to the younger sibling although sometimes it might be fair as they might both have the same number of rides or ice creams etc.","This would be like splitting something with a sibling, when you are told to split it as fairly as possible. For instance if a grandparent left money with your mother for holiday spending and it was split fifty fifty. This feels fair to both of you. ",This would be like receiving a salary and then paying most of it out in rent as you receive a certain amount but by the time you have paid your rent the landlord has more of your salary than you have and you are left with the smaller amount to live off. It feels quite unfair.,This would be the fairest allocation as you both get the same amount. I would hope that the other participant would see it this way as well and choose to transfer the same amount back to me. ,1,1,
2025-12-03 17:16:07,2025-12-03 17:25:21,IP Address,,100,554,True,2025-12-03 17:25:21,R_5dFUbgmDqbDuFFu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.112,0,It similar to sharing a piece of cake with a friend,It is similar to buying a cup of coffee for a friend.,"It is similar to being inconsiderate like having and umbrella and coat and not sharing with the one that  doesn't have.
",It is like sharing half an apple with a friend.,19.18,21.996,35.563,2,$5 is a fair amount because I get to be considerate while also being left with the huge percentage.,0,0,0.109,0,30,Yes,10,0,7,678e883a9ac653bfb7ff5f1f,693070470fffb0bb762bf381,69305acf8b80cc2e2af7b865,kw,5,'-$4,$4,$0,$2,$4,$8,$0,$6,,,,,,,,,,1,1,
2025-12-03 17:23:00,2025-12-03 17:25:31,IP Address,,100,151,True,2025-12-03 17:25:32,R_3E9ER9B5SEgcEkb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.108,0,,,,,7.868,7.868,14.36,1,"If I were in the other participant's place, I would appreciate if they split the allocation 50/50 since it seemed random who ended up receiving the $12. So it only makes sense to split it 50/50 because we both benefit equally.",0,0,0.106,0,24,Yes,15,0,6,601606098a88c4772f7db43c,693071e40bae4fa53f8a638a,69305acf8b80cc2e2af7b865,kw,6,$0,$4,$2,'-$4,$6,$8,$4,$0,,,,,,,,,"If I were in the other participant's place, I would appreciate if they split the allocation 50/50 since it seemed random who ended up receiving the $12. So it only makes sense to split it 50/50 because we both benefit equally.",1,0,
2025-12-03 17:22:21,2025-12-03 17:25:51,IP Address,,100,210,True,2025-12-03 17:25:52,R_8PXBi7az2q2YftY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.008,0,I find it similar to owing someone a small amount of money,I won't be transferring them any money as it's a zero amount.,It reminds me of someone buying something for me and me transferring them the money,It reminds me of someone paying for my bus fare,13.511,13.511,14.001,1,If I transfer six dollars to the other person then they will have more money than me,0,0,0.206,0,,,,,,,,,,,,,,,,,,26,Yes,5,0,2,60cfce9352df6ebd5674e563,693071c8d4fce507cd2404da,69305acf8b80cc2e2af7b865,lt,6,'-$4,$0,$2,$4,$8,$6,$0,$4,I find it similar to owing someone a small amount of money,I won't be transferring them any money as it's a zero amount.,It reminds me of someone buying something for me and me transferring them the money,It reminds me of someone paying for my bus fare,,,,,If I transfer six dollars to the other person then they will have more money than me,1,1,
2025-12-03 17:20:30,2025-12-03 17:26:20,IP Address,,100,349,True,2025-12-03 17:26:20,R_2QszwNVhA5m24AH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.014,0,Like donating to charity,Not buying something from a shop,Like stealing from someone,Like donating to charity,9.892,21.077,23.28,5,"I have no connection with the other user, and there is no way they would find me out. Therefore I don't feel bad about taking the $4 from them",0,0,0.216,0,,,,,,,,,,,,,,,,,,37,Yes,5,0,12,5f6b027e6eae971e2fa13594,69307154cc9f7e8dd7cbf417,69305acf8b80cc2e2af7b865,lt,-4,$4,$0,'-$4,$2,$0,$4,$8,$6,Like stealing from someone,Not buying something from a shop,Like donating to charity,Like donating to charity,,,,,"I have no connection with the other user, and there is no way they would find me out. Therefore I don't feel bad about taking the $4 from them",1,1,
2025-12-03 17:24:17,2025-12-03 17:26:30,IP Address,,100,133,True,2025-12-03 17:26:30,R_825R947X8saMHac,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.119,0,,,,,14.126,20.854,21.867,2,I think it is most fair to give an equal amount to both myself and my partner so I chose to transfer $2 to give us both an equal $6. I would hope that another person would do the same for me as we are both putting in the same amount of effort. ,0,0,0.209,0,,,,,,,,,,,,,,,,,,25,Yes,10,0,6,5f8820ba0fdd0c276b4d732c,6930723c71105f28fb19d5d9,69305acf8b80cc2e2af7b865,lt,2,$2,$0,$4,'-$4,$4,$0,$6,$8,,,,,,,,,I think it is most fair to give an equal amount to both myself and my partner so I chose to transfer $2 to give us both an equal $6. I would hope that another person would do the same for me as we are both putting in the same amount of effort. ,1,0,
2025-12-03 17:24:05,2025-12-03 17:26:31,IP Address,,100,146,True,2025-12-03 17:26:31,R_1V890R6P5lamsFE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.104,0,it is similar to taking all the money and leaving them with nothing,it is similar to giving them 1/3 of the money instead of half which would be most fair,this would be similar to giving them 2/3 of the money and thus giving them more than even myself,this would be the similar to splitting it 50/50 which would be the most fair,1.84,2.665,3.478,2,i feel it is most fair to split it 50/50 as we've both did the same study and thus put in the same effort,0,0,1.109,0,29,No,,0,6,5ee2d96eac3291203650f16e,6930722d4e53880a8d5b951c,69305acf8b80cc2e2af7b865,kw,6,$2,$4,$0,'-$4,$0,$4,$8,$6,,,,,it is similar to taking all the money and leaving them with nothing,it is similar to giving them 1/3 of the money instead of half which would be most fair,this would be the similar to splitting it 50/50 which would be the most fair,this would be similar to giving them 2/3 of the money and thus giving them more than even myself,i feel it is most fair to split it 50/50 as we've both did the same study and thus put in the same effort,1,1,
2025-12-03 17:21:16,2025-12-03 17:26:32,IP Address,,100,315,True,2025-12-03 17:26:32,R_61zUCDXuPMLcQ9M,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.015,0,I find it similar to when my brother was supposed to share with me but he never did,"It's like being a parent , when you give more to the other person than you do to yourself",Splitting tips at work with someone,Donating some of my money to a charity,7.209,11.028,13.363,5,I don't know the person and don't know if they even deserve to get anything so I just gave a small amount so they wouldn't end up with nothing,0,0,0.205,0,46,Yes,2,0,9,5fc54a4839204604d13affd5,6930718515a3d31ebf4f97bc,69305acf8b80cc2e2af7b865,kw,3,'-$4,$2,$0,$4,$0,$8,$6,$4,,,,,I find it similar to when my brother was supposed to share with me but he never did,Donating some of my money to a charity,Splitting tips at work with someone,"It's like being a parent , when you give more to the other person than you do to yourself",I don't know the person and don't know if they even deserve to get anything so I just gave a small amount so they wouldn't end up with nothing,1,1,
