StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-20 16:22:56,2026-04-20 16:25:30,IP Address,,100,153,True,2026-04-20 16:25:30,R_3fk3w3uXAzBxdWk,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.823,0,0,0,2.11,0,9.998,28.276,33.91,2,I chose the amount the amount that would leave Player 1 and Player 2 with equal earnings. ,6.126,10.755,11.94,2,0,0,0.209,0,0,6,61008eb5a88b152b46baaae0,69e652d9aab671b68e6e4148,69e638d4b2228b5d05917569,3,I chose the amount the amount that would leave Player 1 and Player 2 with equal earnings. ,,656c913082d8f0267db9ecb5,3,41aae83e-660c-4eb1-814e-3012c12deb7a,9,4,2,1,
2026-04-20 16:19:46,2026-04-20 16:25:33,IP Address,,100,347,True,2026-04-20 16:25:33,R_6vancsSRSXYVOhj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.461,0,0,0,2.018,0,19.817,19.817,41.15,1,"Player 1 sent me $1.5. Since that amount was automatically multiplied by 3, the amount I received is $6. I chose to send Player 1 fifty cents more, for a total of $2 sent. ",30.856,34.73,45.263,2,0,0,0.209,0,0,2.5,69a5ba215d076c91398c7363,69e652176ae8ce1d1776ccd2,69e638d4b2228b5d05917569,2,"Player 1 sent me $1.5. Since that amount was automatically multiplied by 3, the amount I received is $6. I chose to send Player 1 fifty cents more, for a total of $2 sent. ",,54847094fdf99b0379939c8e,1.5,17c9783d-0b30-444f-938b-f0422acdae2d,4.5,3.5,2.5,1,
2026-04-20 16:18:35,2026-04-20 16:25:38,IP Address,,100,422,True,2026-04-20 16:25:38,R_3Y6ayKgnB00WQIF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,6.305,0,0,0,2.018,0,8.626,13.097,16.661,4,Sending $9 back made it fair for both of us because we got the same amount.,8.861,11.824,12.854,4,0,0,0.221,0,1,9,6717297a5bf703f9f9b51110,69e65110ad6b481f84b987a7,69e638d4b2228b5d05917569,9,Sending $9 back made it fair for both of us because we got the same amount.,,65ce2ce3f2f16c6a9e8c68c8,6,e0a077ff-0621-4e28-95e1-80405724666f,18,6,0,1,
2026-04-20 16:23:37,2026-04-20 16:25:42,IP Address,,100,125,True,2026-04-20 16:25:42,R_34iMNa3O9IvGpb3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.447,0,0,0,2.01,0,8.495,10.721,11.445,3,Because then we both get $3,8.666,18.316,18.954,6,0,0,0.204,0,0,3,6503119f7522c9e4baeb3eca,69e652f86588c753f58039b9,69e638d4b2228b5d05917569,0,Because then we both get $3,,69d86c146bb0ba0e1ff0feab,1,f6c2dca6-233f-4a50-84ca-3a66e39fd4e6,3,5,1,1,
2026-04-20 16:23:01,2026-04-20 16:25:45,IP Address,,100,164,True,2026-04-20 16:25:45,R_1gqqoVvXRI1ffVI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.539,0,0,0,2.12,0,9.131,9.131,10.283,1,I felt that the Player trusted me and sent over the full amount. So I split it almost in half and they got back more than they sent over.,11.277,11.277,12.829,1,0,0,0.212,0,1,10,57d6dd8d6598aa000199188b,69e652dc0e406afe4f93a4c6,69e638d4b2228b5d05917569,8,I felt that the Player trusted me and sent over the full amount. So I split it almost in half and they got back more than they sent over.,,627a76b96bea55210aecbba9,6,28585b31-4486-4da0-b03c-c49c1c921b5e,18,4,2,1,
2026-04-20 16:20:08,2026-04-20 16:25:52,IP Address,,100,344,True,2026-04-20 16:25:53,R_5thUa2es2l8Cndy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,52.112,0,0,0,2.009,0,44.891,47.801,49.958,2,I chose that so both of us would wind up with the same amount.,37.467,37.467,44.731,1,0,0,0.221,0,1,6,5e2f5b28129198070e2996db,69e651e7fa43fee54c3c5c93,69e638d4b2228b5d05917569,3,I chose that so both of us would wind up with the same amount.,,699f3d1a77d51612aeaf5766,3,04784aef-b0c2-4f11-8259-eda894f30ae7,9,4,2,1,
2026-04-20 16:21:40,2026-04-20 16:25:53,IP Address,,100,253,True,2026-04-20 16:25:53,R_7U1CKCdnIAlBM6R,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.256,0,0.151,0.151,2.002,1,13.14,13.14,22.046,1,"I wanted send back a good amount of money to show thanks for the amount I received. I felt like one dollar was too little, so settled on two.",,,,,0,0,0.203,0,0,4,5dc5995e5d81cd4153e00138,69e65286ec9f89cda87327f7,69e638d4b2228b5d05917569,2,"I wanted send back a good amount of money to show thanks for the amount I received. I felt like one dollar was too little, so settled on two.",,69c8f3b004d0bc57c8228a6b,2,e7274ae3-30f6-444e-b384-3b8ec4a12539,6,,,1,
2026-04-20 16:22:57,2026-04-20 16:25:54,IP Address,,100,176,True,2026-04-20 16:25:54,R_2XG3wBDwM5h7zUZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.088,0,0,0,2.013,0,7.734,7.734,9.701,1,i technically gave the same amount back. Player 1 knew that sending me one dollar would result in a 3 dollar overall. so sending back 1 dfollar also seems fair,5.988,7.766,8.089,3,0,0,0.208,0,0,2,660e4f8b61ed63c52b29821a,69e652d223dd285ebe2b5b0b,69e638d4b2228b5d05917569,1,i technically gave the same amount back. Player 1 knew that sending me one dollar would result in a 3 dollar overall. so sending back 1 dfollar also seems fair,,5591cd21fdf99b63126f6c60,1,2adca5c7-bc2a-4a90-b60e-afe30272b191,3,4,2,1,
2026-04-20 16:24:48,2026-04-20 16:26:10,IP Address,,100,82,True,2026-04-20 16:26:11,R_6M4beDsv785Gvwl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.951,0,0,0,2.002,0,1.903,4.134,4.869,2,I wanted to keep most of the money but send a little bit back to show appreciation that Player 1 sent me something.,,,,,0,0,0.101,0,0,5,69d80036f124d2dfef736149,69e653409c25c01056dbfe42,69e638d4b2228b5d05917569,1,I wanted to keep most of the money but send a little bit back to show appreciation that Player 1 sent me something.,,608349d97d46ab71fc6c7111,2,c097a51b-ee4c-4ad5-9d0f-c416722ffb3e,6,,,1,
2026-04-20 16:23:55,2026-04-20 16:26:26,IP Address,,100,150,True,2026-04-20 16:26:27,R_6rcdNYtLfa7feDX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,7.054,0,0,0,2.02,0,1.66,7.604,8.663,2,It is the fair amount,1.171,4.723,5.983,2,0,0,0.106,0,0,6,69e3dea6cfe3aeedec8f978b,69e653131c84ce533885f203,69e638d4b2228b5d05917569,3,It is the fair amount,,5c2fd16fda51990001e49de9,3,76d45910-d386-439a-b7b2-09d06f8790d9,9,3.5,2.5,1,
2026-04-20 16:23:11,2026-04-20 16:26:34,IP Address,,100,202,True,2026-04-20 16:26:34,R_7hDAdxf0IQ46IkE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.496,0,0,0,2.122,0,9.115,16.113,26.027,5,"Player 1 sent me the maximum that they could, so by sending 9 back, we both get $9.",13.629,22.788,27.4,2,0,0,0.222,0,0,9,67d09ba717ec412519ebf44b,69e652e7330269ee1f73f82b,69e638d4b2228b5d05917569,9,"Player 1 sent me the maximum that they could, so by sending 9 back, we both get $9.",,62d560526bd2941f33c9dad6,6,6391ff54-2a36-4f2f-9eda-317b295f17e2,18,6,0,1,
2026-04-20 16:23:55,2026-04-20 16:26:38,IP Address,,100,162,True,2026-04-20 16:26:38,R_3KRpybDLZXNwlIB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.903,0,0,0,2.004,0,25.154,25.154,30.906,1,I wanted to give them back some so we would have the same amount of money each. ,9.926,9.926,11.77,1,0,0,0.203,0,0,6,578d3224900cc80001d2e704,69e652c9eb10f73866d0ae54,69e638d4b2228b5d05917569,3,I wanted to give them back some so we would have the same amount of money each. ,,69b4aacc9d7c20547ae49800,3,32b938ac-d2b9-4158-9559-da81755208e9,9,4,2,1,
2026-04-20 16:23:46,2026-04-20 16:26:39,IP Address,,100,173,True,2026-04-20 16:26:40,R_89s0XSOXwbtdNpT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.881,0,0,0,2.015,0,14.858,14.858,15.767,1,They were very generous and I wanted to give almost half of the amount I recieved.,4.994,4.994,6.518,1,0,0,0.215,0,0,5,697948829d7e0d06f951c200,69e6530b0ed79f9540786092,69e638d4b2228b5d05917569,4,They were very generous and I wanted to give almost half of the amount I recieved.,,6040558e6700552508a8f9b5,3,95e6d929-eec2-480d-9e32-11d426620955,9,4,2,1,
2026-04-20 16:24:15,2026-04-20 16:26:42,IP Address,,100,146,True,2026-04-20 16:26:42,R_7NR6MMn7uVJP3qP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.354,0,0,0,2.109,0,4.954,4.954,6.13,1,"I'll never know who the other person is so selfishly it doesn't matter to me how much they earn. Also selfishly, my dog needs surgery and I need every penny I can get. I understand that the other person may have similar things going on in their life, but they also might not, so I can only consider my own circumstances.",5.094,5.094,6.098,1,0,0,0.221,0,0,18,6000c257783c491e6ccdfdbb,69e65329ea83f952fee6db47,69e638d4b2228b5d05917569,0,"I'll never know who the other person is so selfishly it doesn't matter to me how much they earn. Also selfishly, my dog needs surgery and I need every penny I can get. I understand that the other person may have similar things going on in their life, but they also might not, so I can only consider my own circumstances.",,671fdba47331ab5b06398ad7,6,7d8458d4-77c9-4082-b37a-13d0ca86e524,18,6,0,1,
2026-04-20 16:22:13,2026-04-20 16:26:44,IP Address,,100,270,True,2026-04-20 16:26:44,R_5vLuGnC3Q1gPpXr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,7.854,0,0,0,2.113,0,15.435,15.435,19.181,1,"Essentially, player 1 is able to 'double dip' with dollar amounts. After sending the 2 (multiplied to 6) they have 4 so basically they end up with more no matter what I send back. I am trying to maximize my own earnings/amount so I chose not to send anything.",,,,,0,0,0.217,0,0,6,6595be83dbc6d36b1ef53d28,69e652aa73288f371f8dc608,69e638d4b2228b5d05917569,0,"Essentially, player 1 is able to 'double dip' with dollar amounts. After sending the 2 (multiplied to 6) they have 4 so basically they end up with more no matter what I send back. I am trying to maximize my own earnings/amount so I chose not to send anything.",,5d71640e8a1bff0001d88e70,2,b1558f5f-4eae-428d-9467-ec269d3265cc,6,,,1,
2026-04-20 16:20:21,2026-04-20 16:26:54,IP Address,,100,393,True,2026-04-20 16:26:54,R_5CQ4EJKq1P9Nqzr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,62.32300000000001,0,0,0,2.002,0,6.71,8.675,15.936,4,"Given that at this point, Player 1 has $5 and I only have 3, why should I send them even more money back? I assume that it was their intention by sending me 1 dollar (resulting in 3) was to split the money somewhat equally while minimizing exposure risk. Had they sent me all the money, I would have received 18, and if I was acting reciprocally, could have split it such that we each receive 9. But at this stage, by sending no money back to player 1, we still arrive at a somewhat equitable distribution. ",7.155,8.491,11.622,2,0,0,0.216,0,0,3,67ac0a2102a324df45ed2290,69e6523f30847ec62885f200,69e638d4b2228b5d05917569,0,"Given that at this point, Player 1 has $5 and I only have 3, why should I send them even more money back? I assume that it was their intention by sending me 1 dollar (resulting in 3) was to split the money somewhat equally while minimizing exposure risk. Had they sent me all the money, I would have received 18, and if I was acting reciprocally, could have split it such that we each receive 9. But at this stage, by sending no money back to player 1, we still arrive at a somewhat equitable distribution. ",,5c2cff4470d93a0001222f6c,1,9a0666b0-55e9-49d3-9386-192182453a53,3,5,1,1,
2026-04-20 16:24:01,2026-04-20 16:26:55,IP Address,,100,174,True,2026-04-20 16:26:56,R_3z2wGAYaDQgjn2h,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.401,0,0,0,2.034,0,4.061,8.16,9.2,2,I wanted us to split the $6 evenly because it is fair.,,,,,0,0,0.21,0,0,3,5ebc6d34046b2a0bc9f2b3b8,69e6531a1b7d2c2a7b3a1f3a,69e638d4b2228b5d05917569,3,I wanted us to split the $6 evenly because it is fair.,,66cb523748729ce025dad854,2,2aacab99-c257-46d5-9c9e-5d265e295d1b,6,,,1,
2026-04-20 16:23:17,2026-04-20 16:27:02,IP Address,,100,224,True,2026-04-20 16:27:03,R_1t5qLyMRAR9jSKW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.131,0,0,0,2.118,0,6.911,10.787,18.401,4,"Player 1 sent me the maxiumum money they could creating the most money possible between the two of us. I therefore, returned half the money so we could split it evenly because it felt fair and I would have much less than $9 if they hadn't trusted me in the first place.",20.092,28.991,30.35,3,0,0,0.216,0,0,9,69b0b6656577eab1cbffe728,69e652ebae31de0296dcce90,69e638d4b2228b5d05917569,9,"Player 1 sent me the maxiumum money they could creating the most money possible between the two of us. I therefore, returned half the money so we could split it evenly because it felt fair and I would have much less than $9 if they hadn't trusted me in the first place.",,65524ce2443c9df5aba5960c,6,a056c08b-171d-47ef-9d8c-0d08ab52a6b8,18,5,1,1,
2026-04-20 16:23:13,2026-04-20 16:27:12,IP Address,,100,238,True,2026-04-20 16:27:12,R_3dHtcJZiLBElE5D,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.823,0,0,0,2.012,0,13.416,13.416,25.75,1,"Since they sent me $3 which was generous, I decided to send them back half of that as a thanks. ",11.241,24.872,25.779,2,0,0,0.217,0,0,7.5,664111b80f16ecedfa33dc04,69e652e91ffef76d1dc93924,69e638d4b2228b5d05917569,1.5,"Since they sent me $3 which was generous, I decided to send them back half of that as a thanks. ",,69e4d4948791737868b48f12,3,2f9da7cc-7b89-4ef4-857d-1a322f7bac9d,9,3,3,1,
2026-04-20 16:23:25,2026-04-20 16:27:17,IP Address,,100,231,True,2026-04-20 16:27:17,R_5waUTtQpbtmuHX8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.837,0,0,0,2.112,0,6.987,13.843,18.172,2,We both get an even amount for player one trusting me and sending me all of it to triple our money.,13.366,23.421,38.532,3,0,0,0.207,0,0,9,69d45434ad53d4995013d80c,69e652f3f9534027efae2729,69e638d4b2228b5d05917569,9,We both get an even amount for player one trusting me and sending me all of it to triple our money.,,561cc05d3d7fe800110f5757,6,5f3489d7-2642-4011-8665-e25abbe6e7e3,18,5,1,1,
2026-04-20 16:20:05,2026-04-20 16:27:20,IP Address,,100,434,True,2026-04-20 16:27:20,R_3ebuxGJCEyt0tkG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,213.32100000000003,0,0,0,2.015,0,11.189,11.189,14.701,1,I have answered the question truthfully,5.847,13.047,14.124,6,0,0,0.211,0,0,1.5,69e2418141b109c5137c6b25,69e652250b937632e62a0208,69e638d4b2228b5d05917569,1.5,I have answered the question truthfully,,698378c4ab9980bfbd565dc7,1,30427266-239b-4745-a858-98d41f7f83bd,3,5,1,1,
2026-04-20 16:23:30,2026-04-20 16:27:23,IP Address,,100,233,True,2026-04-20 16:27:23,R_1hARFX932Ba5cqt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.386,0,0,0,2.005,0,36.925,36.925,54.279,1,I sent them back the amount they sent me,8.3,20.116,39.12,3,0,0,0.205,0,0,8,69bd8a68152a006336e9993e,69e652fb39744786a89fb63f,69e638d4b2228b5d05917569,4,I sent them back the amount they sent me,,697d24ec78d87cc0203076c5,4,83e74f44-0e35-4b70-9081-1499a46ab9e8,12,6,0,1,
2026-04-20 16:25:07,2026-04-20 16:27:28,IP Address,,100,141,True,2026-04-20 16:27:29,R_7oBY6q6bBLat8Y0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.168,0,0,0,2.004,0,10.044,10.044,14.37,1,We have evenly split the total money this way.,6.297,18.079,26.677,5,0,0,0.21,0,0,6,62fc68b4f44b013950b67b11,69e6535ccbe1862dd661516a,69e638d4b2228b5d05917569,3,We have evenly split the total money this way.,,5eea80a5e49275000922c5ec,3,377678bc-2ec0-4b04-abb4-2fc7418cf578,9,6,0,1,
2026-04-20 16:24:55,2026-04-20 16:27:30,IP Address,,100,154,True,2026-04-20 16:27:31,R_75UF04kXylOuXJL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.588,0,0,0,2.006,0,14.202,14.202,22.021,1,"By sending back one dollar, it means be both end up with $5. I think it's only fair to split the payment especially since Player 1 left me in a position to do so, so I will assume that's what they were going for. Without knowing anything about each other, I feel splitting evenly is the most fair thing to do. ",,,,,0,0,0.202,0,0,5,6239fa1b808d162efbd59d11,69e653520e640f2b3baa555b,69e638d4b2228b5d05917569,1,"By sending back one dollar, it means be both end up with $5. I think it's only fair to split the payment especially since Player 1 left me in a position to do so, so I will assume that's what they were going for. Without knowing anything about each other, I feel splitting evenly is the most fair thing to do. ",,69e1307011fade4ff8bd5b0d,2,67c01ba1-dde1-4b13-8a52-93d13fbf412d,6,,,1,
2026-04-20 16:24:26,2026-04-20 16:27:36,IP Address,,100,189,True,2026-04-20 16:27:36,R_7Qru7ZZA9QTYlhz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.421,0,0,0,2.009,0,7.075,14.321,15.338,2,"I thought $1 was a stingy amount to send, so I wanted to punish Player 1 by sending them nothing",14.125,33.145,33.916,3,0,0,0.206,0,1,3,69bb31c63d52bea203744861,69e653337090b71fc4e559be,69e638d4b2228b5d05917569,0,"I thought $1 was a stingy amount to send, so I wanted to punish Player 1 by sending them nothing",,5c41e462b00b3300018f06e4,1,869c173a-e4f8-48b3-8b50-5869282acdb6,3,3,3,1,
2026-04-20 16:20:13,2026-04-20 16:27:41,IP Address,,100,448,True,2026-04-20 16:27:41,R_7vf6Xeic3PRRUl0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.018,0,0,0,2.007,0,22.932,27.409,27.951,3,i gave more than 6. they should be happy,5.655,8.326,9.29,8,0,0,0.204,0,1,11,5de83fac603b1b7971969b8c,69e65235b5dcc214ea653e76,69e638d4b2228b5d05917569,7,i gave more than 6. they should be happy,,6665a9d6028c2fb836001d5c,6,1819dfa0-9093-4c84-ad7d-70e50c310e73,18,6,0,1,
2026-04-20 16:24:40,2026-04-20 16:27:41,IP Address,,100,181,True,2026-04-20 16:27:41,R_7pkNixfPCaWVrvb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.169,0,0,0,2.011,0,6.636,7.972,14.033,2,I thought that was the fairest thing to do.,11.047,11.047,14.116,1,0,0,0.211,0,0,9,67508fdb923229a00abf2aa7,69e6533a863235040eb113d0,69e638d4b2228b5d05917569,9,I thought that was the fairest thing to do.,,654d1ef95963cda36d729580,6,1a5adb03-f58a-4c91-b9ee-ca58bdcbefd6,18,4,2,1,
