StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 11:11:31,2026-04-20 11:14:30,IP Address,,100,179,True,2026-04-20 11:14:31,R_7fmvLqRoQZDDqr7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.014,0,3.929,3.929,9.578,1,I believe 50/50 is even and fair. I think there is a higher probability that my match will accept this offer.,3.081,6.644,8.674,4,3.463,12.414,13.746,7,0,0,0.212,0,0,6,69cd5eadf6b66f2235cc1e7c,69e609d73cd55cd89902def5,69e5f3e940b1445faaf04dae,,6,I believe 50/50 is even and fair. I think there is a higher probability that my match will accept this offer.,77,43,1,
2026-04-20 11:12:50,2026-04-20 11:14:46,IP Address,,100,116,True,2026-04-20 11:14:46,R_8t9Jz2tQrqPwdog,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,1.821,7.416,7.982,4,So both people get equal amounts,1.788,7.271,7.732,7,2.672,7.927,8.52,3,0,0,0.108,0,0,6,5f86de2dc329e0030106fa1a,69e60a2bee1e0916a342090c,69e5f3e940b1445faaf04dae,,6,So both people get equal amounts,100,70,1,
2026-04-20 11:12:06,2026-04-20 11:14:50,IP Address,,100,164,True,2026-04-20 11:14:51,R_8TAHCkjdk5WiSeJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,2.103,2.103,3.14,1,"because I would like the same result if I were player 2, it is the fairest option",2.129,2.129,2.937,1,4.753,8.728,9.633,2,0,0,0.206,0,0,6,60e57112c8726a1f5cf5c63a,69e60a00c015da6da7b42b89,69e5f3e940b1445faaf04dae,,6,"because I would like the same result if I were player 2, it is the fairest option",97,75,1,
2026-04-20 11:11:13,2026-04-20 11:15:02,IP Address,,100,229,True,2026-04-20 11:15:02,R_2pCLAUVOVZ7cgYp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.011,0,8.365,15.9,17.484,2,50/50 seems a fair split,5.449,8.427,12.38,2,4.927,14.4,15.552,7,0,0,0.21,0,0,6,5d24dfa45bb1fe001897995b,69e609c52c78a00fa63c2499,69e5f3e940b1445faaf04dae,,6,50/50 seems a fair split,80,80,1,
2026-04-20 11:02:36,2026-04-20 11:15:03,IP Address,,100,746,True,2026-04-20 11:15:04,R_5HXESopYRpHZfo1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.119,0,3.072,36.896,52.669,5,"I sent nearly half but not half, which he will not reject and at the same time not more than me or equal to me.",6.347,6.347,8.504,1,6.93,6.93,8.437,1,0,0,0.204,0,0,7,69ae12e086366ca91db7d816,69e607baa46b872f7bd04a60,69e5f3e940b1445faaf04dae,,5,"I sent nearly half but not half, which he will not reject and at the same time not more than me or equal to me.",96,92,1,
2026-04-20 11:12:30,2026-04-20 11:15:10,IP Address,,100,160,True,2026-04-20 11:15:11,R_3jfyZJFA5yoP742,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.11,0,4.503,4.503,5.342,1,"I sent a small amount but not too much. I didnt want to be rude and give nothing, and I also didnt want to give too muh money.",4.703,4.703,5.655,1,5.073,6.182,6.939,2,0,0,0.204,0,0,10.5,66b38d503ed52b99179c870e,69e60a18530a370fdad54bac,69e5f3e940b1445faaf04dae,,1.5,"I sent a small amount but not too much. I didnt want to be rude and give nothing, and I also didnt want to give too muh money.",11,39,1,
2026-04-20 11:12:44,2026-04-20 11:15:19,IP Address,,100,154,True,2026-04-20 11:15:19,R_1aCQ4AI8cJyTLkR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.134,0,5.796,5.796,13.512,1,I believe it's fair to split the payment down the middle,6.07,10.13,11.309,3,4.279,4.279,5.407,1,0,0,0.213,0,0,6,69dc1e0928b768ebb7e8e644,69e60a20818d0a8b507e599b,69e5f3e940b1445faaf04dae,,6,I believe it's fair to split the payment down the middle,50,15,1,
2026-04-20 11:12:03,2026-04-20 11:15:19,IP Address,,100,195,True,2026-04-20 11:15:19,R_8MSZ9jX5GMkDebR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,9.936,9.936,11.62,1,"Because I have the initial upper hand, if it was me on the receiving end, I would be mor ethna happy with that amount of money and accept it, recognising the risk that if I refused it we would both have none.",2.315,5.797,6.725,2,11.695,11.695,12.826,1,0,0,0.212,0,0,7,5f2ef53d7729c52ae63230a2,69e609fdaf921ad053566110,69e5f3e940b1445faaf04dae,,5,"Because I have the initial upper hand, if it was me on the receiving end, I would be mor ethna happy with that amount of money and accept it, recognising the risk that if I refused it we would both have none.",56,50,1,
2026-04-20 11:02:45,2026-04-20 11:15:44,IP Address,,100,779,True,2026-04-20 11:15:44,R_8N6nLDCoBjpin9D,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,..affects both players' final payment,,,,,,,,,,,,,,,,,,,,,,1,,58ab1b3c32c2cc0001cd2bed,69e607cdf57e20fd86791bbd,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 11:13:24,2026-04-20 11:15:49,IP Address,,100,145,True,2026-04-20 11:15:50,R_8NP23lttECHcpa5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.113,0,4.149,7.133,8.576,3,I would like to share so the other player has an opportunity to make some money from this game.,2.981,2.981,4.838,1,7.339,13.507,14.867,5,0,0,0.207,0,0,7,62b061879471ac4c80e86f4d,69e60a4d15b1d4c170867a2b,69e5f3e940b1445faaf04dae,,5,I would like to share so the other player has an opportunity to make some money from this game.,76,54,1,
2026-04-20 11:13:06,2026-04-20 11:15:55,IP Address,,100,169,True,2026-04-20 11:15:55,R_3MuPd44YVxeVvse,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.086,0,5.174,5.174,6.84,1,I needed more money to myself,5.236,5.236,6.922,1,8.766,8.766,9.809,1,0,0,0.212,0,0,10.5,69e51efe25ecd6c62fc5db02,69e60a29079a76cd78e180e1,69e5f3e940b1445faaf04dae,,1.5,I needed more money to myself,63,85,1,
2026-04-20 11:10:30,2026-04-20 11:16:23,IP Address,,100,353,True,2026-04-20 11:16:24,R_5wisaJGex1hRdwL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.021,0,7.308,14.14,18.321,2,We are both here for the same reason.  I'm not greedy and choose to share fairly.,8.663,8.663,10.909,1,10.304,10.304,13.614,1,0,0,0.218,0,0,6,626aa30c05328c5519b86746,69e6099d9e4e4c427f566117,69e5f3e940b1445faaf04dae,,6,We are both here for the same reason.  I'm not greedy and choose to share fairly.,100,100,1,
2026-04-20 11:13:26,2026-04-20 11:16:37,IP Address,,100,190,True,2026-04-20 11:16:37,R_1gkbMZY4YZQBDyp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.109,0,5.929,8.913,11.222,3,"I don't know the other player, or if there is even really another player.  So I will maximize my own earnings.",16.379,16.379,17.336,1,3.447,3.447,4.35,1,0,0,0.208,0,0,12,6991c8f07a42cc3ac96797fe,69e60a46ed14e05b3cc13acc,69e5f3e940b1445faaf04dae,,0,"I don't know the other player, or if there is even really another player.  So I will maximize my own earnings.",8,30,1,
2026-04-20 11:11:45,2026-04-20 11:16:41,IP Address,,100,296,True,2026-04-20 11:16:41,R_3PpUomNhkqlhKAp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.002,0,12.601,12.601,18.047,1,A friendly introduction to other person.,5.271,19.388,30.442,3,19.201,19.201,20.78,1,0,0,0.103,0,0,6,6151f8d17451289b4a59a6a8,69e609e745318b3ccb1b4c16,69e5f3e940b1445faaf04dae,,6,A friendly introduction to other person.,50,30,1,
2026-04-20 11:14:02,2026-04-20 11:17:32,IP Address,,100,210,True,2026-04-20 11:17:33,R_6nqhEwVnz8n4AXD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.104,0,9.257,9.257,10.801,1,There are two of us participating.  I want to give the fairest allocation to try to incentivise Participant 2 to accept so that payment gets made to both of us.  ,6.842,6.842,7.535,1,4.583,4.583,5.366,1,0,0,0.219,0,0,6,698dd2c627730d7c35058bc9,69e60a690a4183f79ccf0a3f,69e5f3e940b1445faaf04dae,,6,There are two of us participating.  I want to give the fairest allocation to try to incentivise Participant 2 to accept so that payment gets made to both of us.  ,77,56,1,
2026-04-20 11:13:51,2026-04-20 11:17:35,IP Address,,100,223,True,2026-04-20 11:17:35,R_2xVJnTKJ7De61gy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.016,0,13.374,13.374,14.996,1,Equal shares is fair for both parties,11.052,11.052,12.082,1,7.999,7.999,9.39,1,0,0,0.22,0,0,6,5a58ec22acc75b00017a3ce8,69e60a688420f60ab5a1363b,69e5f3e940b1445faaf04dae,,6,Equal shares is fair for both parties,80,40,1,
2026-04-20 11:15:23,2026-04-20 11:17:38,IP Address,,100,134,True,2026-04-20 11:17:39,R_1UrI4oIFpD3cUgx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.004,0,7.96,10.049,11.689,2,I believe sharing half of the amount is fair and equal. ,3.061,7.822,9.237,3,4.136,4.136,6.155,1,0,0,0.204,0,0,6,69cdcb92441ea6b89addea9a,69e60ac1fc6e872b28426d7a,69e5f3e940b1445faaf04dae,,6,I believe sharing half of the amount is fair and equal. ,76,80,1,
2026-04-20 11:14:31,2026-04-20 11:17:39,IP Address,,100,188,True,2026-04-20 11:17:40,R_2UYDGWKPMIyTDMw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.005,0,7.033,7.033,9.136,1,It is equal split and seems fair so more likely to be accepted,2.922,5.614,8.59,2,4.935,10.375,11.2,3,0,0,0.205,0,0,6,6008b94151e93c5535c21427,69e60a923d8ac7b04f15d42f,69e5f3e940b1445faaf04dae,,6,It is equal split and seems fair so more likely to be accepted,90,45,1,
2026-04-20 11:14:15,2026-04-20 11:17:46,IP Address,,100,210,True,2026-04-20 11:17:46,R_1wdeI3AxObYWC2f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.02,0,2.521,10.333,11.347,4,"I've chosen to transfer 50% which will be $6.00, I'm not a greedy person and feel as though they deserve at least 1/2 because we are doing the same survey and putting in the same amount of time.",6.378,11.472,12.71,4,7.371,7.371,8.292,1,0,0,0.215,0,0,6,6985e18367fb009d49a77e11,69e60a80c70bf5ace1ea2d2c,69e5f3e940b1445faaf04dae,,6,"I've chosen to transfer 50% which will be $6.00, I'm not a greedy person and feel as though they deserve at least 1/2 because we are doing the same survey and putting in the same amount of time.",84,33,1,
2026-04-20 11:15:38,2026-04-20 11:17:57,IP Address,,100,138,True,2026-04-20 11:17:57,R_2RguRvi5hips7lE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.112,0,28.961,28.961,32.66,1,Because for me the fair split is half and half.,4.509,4.509,5.288,1,6.572,6.572,7.174,1,0,0,0.211,0,0,6,5aa014ea1eda410001369da1,69e60ad5d935ad27d65e3e43,69e5f3e940b1445faaf04dae,,6,Because for me the fair split is half and half.,100,54,1,
2026-04-20 11:15:18,2026-04-20 11:17:59,IP Address,,100,161,True,2026-04-20 11:18:00,R_2wdRGDsF0V6f2OB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.121,0,8.301,8.301,12.326,1,I split it equally between both of us - it doesn't hurt to be nice,5.228,7.32,8.498,2,9.53,9.53,10.7,1,0,0,0.212,0,0,6,66436f693777ef4106defcd7,69e60aae97ec1f413fa5e481,69e5f3e940b1445faaf04dae,,6,I split it equally between both of us - it doesn't hurt to be nice,100,80,1,
2026-04-20 11:16:00,2026-04-20 11:17:59,IP Address,,100,119,True,2026-04-20 11:18:00,R_1YssXOtf9sRO977,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.02,0,5.195,5.195,8.538,1,"I split it 50%, because I thought it was fair.",5.986,5.986,7.519,1,8.724,8.724,10.12,1,0,0,0.11,0,0,6,62bd2a704c56e669cce7ce56,69e60ae97a0c5875ab21d6d1,69e5f3e940b1445faaf04dae,,6,"I split it 50%, because I thought it was fair.",99,40,1,
2026-04-20 11:14:50,2026-04-20 11:18:07,IP Address,,100,197,True,2026-04-20 11:18:08,R_3KJbG8oO9OMCjqy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.115,0,6.223,6.223,9.208,1,A 50-50 split seems fair and I feel like it would make Player 2 more likely to accept as well.,9.486,9.486,13.391,1,14.647,24.568,27.468,4,0,0,0.213,0,0,6,6987a1e2280a50ce4b099a98,69e60a8b2f9dfdfa998a13ea,69e5f3e940b1445faaf04dae,,6,A 50-50 split seems fair and I feel like it would make Player 2 more likely to accept as well.,100,50,1,
2026-04-20 11:15:39,2026-04-20 11:18:10,IP Address,,100,150,True,2026-04-20 11:18:10,R_7zAzPJRoKLN1cPu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.017,0,3.816,3.816,6.662,1,I chose to split it evenly because that is the only fair choice.,4.46,4.46,6.225,1,9.129,9.129,10.274,1,0,0,0.205,0,0,6,65b537602cf1fbd4f77c7909,69e60ad4240be06e9f8d34bb,69e5f3e940b1445faaf04dae,,6,I chose to split it evenly because that is the only fair choice.,90,45,1,
2026-04-20 11:13:13,2026-04-20 11:18:19,IP Address,,100,306,True,2026-04-20 11:18:20,R_1Pz3MBeuQRI5Tps,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,7.18,7.18,8.903,1,This is the fairest way to split it,4.649,4.649,6.712,1,4.93,4.93,6.234,1,0,0,0.207,0,1,6,5750d1dea9de4b0006e556da,69e60a3d51a0b266aee3bdee,69e5f3e940b1445faaf04dae,,6,This is the fairest way to split it,83,71,1,
2026-04-20 11:15:26,2026-04-20 11:18:23,IP Address,,100,176,True,2026-04-20 11:18:24,R_2HTQR4MDkjuFhDA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.113,0,1.885,9.804,15.475,6,It seemed the fairest outcome and Player 2 would have no reason to turn down the proposal given it was equally split. ,1.862,12.762,14.297,8,5.427,9.827,10.66,2,0,0,0.21,0,0,6,60663bffc4aa1101e6ce7afe,69e60ac6be92b9250dbea68a,69e5f3e940b1445faaf04dae,,6,It seemed the fairest outcome and Player 2 would have no reason to turn down the proposal given it was equally split. ,77,55,1,
2026-04-20 11:10:14,2026-04-20 11:18:27,IP Address,,100,492,True,2026-04-20 11:18:28,R_5GKj33lHiSRkVMt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.017,0,14.136,22.695,25.521,5,10 is my lucky number,10.204,41.471,44.803,15,9.87,14.201,18.228,2,0,0,0.213,0,0,2,65c38ee3d51360b8ce442ebd,69e60976a3a28c87b08bf1f1,69e5f3e940b1445faaf04dae,,10,10 is my lucky number,81,31,1,
2026-04-20 11:15:13,2026-04-20 11:18:27,IP Address,,100,193,True,2026-04-20 11:18:28,R_50y34sSLQDtumUF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.118,0,2.408,12.804,14.103,6,"It is fair to give half and with it being fair, I am hoping player 2 will accept it.",5.551,10.283,11.087,2,11.62,11.62,12.473,1,0,0,0.206,0,0,6,69bc340be433f0c0359ca134,69e60abaddee54d42365de6a,69e5f3e940b1445faaf04dae,,6,"It is fair to give half and with it being fair, I am hoping player 2 will accept it.",90,45,1,
2026-04-20 11:15:14,2026-04-20 11:18:30,IP Address,,100,196,True,2026-04-20 11:18:30,R_5Uk9Ko0IIFoYviV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,7.914,7.914,8.728,1,I feel that to be fair it should be split evenly.,7.605,7.605,8.579,1,12.967,12.967,14.02,1,0,0,0.102,0,0,6,69839e00693d0f360c3e6821,69e60abc86fad41006a13660,69e5f3e940b1445faaf04dae,,6,I feel that to be fair it should be split evenly.,90,50,1,
2026-04-20 11:13:52,2026-04-20 11:18:30,IP Address,,100,277,True,2026-04-20 11:18:30,R_7IRgVZnN1M6W2oE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.017,0,8.41,11.951,15.505,2,I chose to split the amount of money evenly thinking that would likely be accepted since it is the fairest option. I am now wondering if I should have gave them slightly more to gurarantee they would accept it but too late now.,6.871,12.396,15.248,2,8.743,8.743,13.22,1,0,0,0.224,0,0,6,674cca92742faa4642a6e9c7,69e609fe033d3b4b979e603c,69e5f3e940b1445faaf04dae,,6,I chose to split the amount of money evenly thinking that would likely be accepted since it is the fairest option. I am now wondering if I should have gave them slightly more to gurarantee they would accept it but too late now.,93,35,1,
