"classification_id","memory"
"WCLS06681","It’s like when two people receive different bonuses at work, and the person who got the larger bonus decides not to share any of it. They keep their full amount, maybe because they feel they earned it, need it, or don’t feel responsible for redistributing it. Nothing changes for the other person — they stay at $0."
"WCLS06682","It’s like when two roommates sell an old piece of furniture that technically belongs to one of them. The owner gets the £12, but they decide to give the other roommate £8 because the roommate helped"
"WCLS06683","It’s like when two siblings are supposed to share pocket money one gets £8, and the other gets £4 but the older sibling insists that they deserve more because they did most of the chores."
"WCLS06684","It’s like when two siblings unexpectedly find £20 on the ground and one of them picks it up first and then they decide to split it"
"WCLS06685","It’s like when you and a friend are sharing the cost of lunch, and you realize you ended up with a slightly bigger portion. You decide to give them a little extra, just enough to make things feel fair, without giving away too much of what’s yours."
"WCLS06686","It’s like when you have some spare cash and a friend or acquaintance has none, so you decide to give them a meaningful amount to help them—enough to make a difference, but not everything you have."
"WCLS06687","It’s like when you’re buying a used book from a classmate for $10, and right as you’re about to pay, they say just give me $8, I barely used it anyway. It’s not a big discount, just a small, friendly price drop that makes the exchange feel a bit more relaxed and fair."
"WCLS06688","It’s like when you’re given a gift card at work as a team reward but you’re the only one who actually receives it because you were the one officially named on the project"
"WCLS06689","It’s luke when I’ve worked with someone on something small, but I ended up doing most of the work or taking on the responsibility"
"WCLS06690","It’s ridiculous and not worth doing"
"WCLS06691","It’s similar to keeping the original price because it feels fair, neither giving a discount nor trying to take advantage"
"WCLS06692","It’s similar to offering a modest portion of something you received — like giving someone part of a free sample or coupon you got, not splitting it evenly but still sharing a bit."
"WCLS06693","It’s similar to when a manager at a small family-run bakery reviews their menu prices after noticing ingredient costs going up and down. They sit down with spreadsheets, receipts, and notes from staff about customer traffic. After thinking it through, they realize that the current price of their most popular item—say, a $12 box of cupcakes—is working perfectly. Customers aren’t complaining, sales are steady, and the profit margin is still comfortable."
"WCLS06694","It’s simlair to giving a small tip"
"WCLS06695","it’s somewhere in between—sharing a majority but still keeping a portion for yourself, similar to helping a sibling or friend with a task or resource while keeping enough for your own needs."
"WCLS06696","It’s the maximum positive transfer you’re allowed to make, so it represents fully giving up your allocation in their favor."
"WCLS06697","ive done this when splitting the bill between friends and paying for someones drink. telling them that there part of the bill was less than it was"
"WCLS06698","I’d have a deficit of minus to commence the task with"
"WCLS06699","I’m happy with the price I will receive."
"WCLS06700","I’m not transferring anything to them."
"WCLS06701","I’m owed money and this is a way to clear the debt"
"WCLS06702","I’m paying for most of the meal for them"
"WCLS06703","Jack drowning at the end of Titanic."
"WCLS06704","January sales when there is a slight discount"
"WCLS06705","Jimmy accepts a settlement in a legal case at the amount he expected and him and his lawyer receive the amount of money they expected with no change."
"WCLS06706","Jimmy decides to accept a settlement in a legal case which is lower than he expected to win. He gets less money and so does his lawyer."
"WCLS06707","Just a baseline payment since we would both receive the same amount equally."
"WCLS06708","Just a set price that is known in advance"
"WCLS06709","Just about break even, though not worth the effort for no profit at all."
"WCLS06710","Just accepting a car deal, not negotiating."
"WCLS06711","Just agreeing to a truce in a war - both keep what they already have."
"WCLS06712","Just allowing for a small drop so that the overall price is still selling well"
"WCLS06713","just being cautious"
"WCLS06714","Just being equal like sharing half of a cake"
"WCLS06715","Just being mates and not borrowing any cash"
"WCLS06716","Just being selfish and wanting all the money myself"
"WCLS06717","Just carrying on with the same amount I already had"
"WCLS06718","Just changing the price"
"WCLS06719","Just daily life. You get what you get and you have no real power otherwise. I cannot think of an example in reality."
